Date,Close,High,Low,Open,Volume,Returns
2019-08-05,46.289974212646484,47.56130789792777,46.10801431407637,47.4032917256457,209572000,-0.0523478029980593
2019-08-06,47.16625213623047,47.422436071467594,46.45755963373709,47.00104995792599,143299200,0.018930188199253406
2019-08-07,47.6546745300293,47.77917530974308,46.4048918709798,46.7855729428345,133457600,0.010355336107437996
2019-08-08,48.70574188232422,48.72968560566816,47.73847610399667,47.932407841865114,108038000,0.02205591293321274
2019-08-09,48.304386138916016,48.729771632927324,47.89581833034356,48.378888558753715,98478800,-0.008240419463846793
2019-08-12,48.181819915771484,48.5591433982837,47.86217750716622,47.97513398491319,89927600,-0.0025373725440180905
2019-08-13,50.22224044799805,50.984093390193046,48.18181792423024,48.311599418361524,188874000,0.0423483491448331
2019-08-14,48.72736358642578,49.61419017383491,48.68890954638256,48.82590068884438,146189600,-0.029765236441813392
2019-08-15,48.4846305847168,49.30175878721862,47.98714105517574,48.89800235789184,108909600,-0.004981451567320216
2019-08-16,49.62862014770508,49.78724034646014,48.989335347035194,49.095082146205236,110481600,0.02359489077656063
2019-08-19,50.553890228271484,51.12587848929439,50.47698214806522,50.61877729536903,97654400,0.018643880845621075
2019-08-20,50.556297302246094,51.274892121646914,50.54668562484565,50.68127111152873,107537200,4.761402067665621e-05
2019-08-21,51.10425567626953,51.34698995795277,50.85431171958834,51.18837344081834,86141600,0.01083857804592614
2019-08-22,51.06100082397461,51.536857739537524,50.65003098745678,51.236442371877644,89014800,-0.0008464041149318646
2019-08-23,48.700927734375,50.96245512141073,48.30678298506462,50.33278212314745,187272000,-0.04622065865366831
2019-08-26,49.62621307373047,49.79444493377358,49.28253601154714,49.474802566101914,104174400,0.018999337022944873
2019-08-27,49.066246032714844,50.121304742904,48.91483550162449,49.9554748597441,103493200,-0.011283694772028507
2019-08-28,49.39550018310547,49.44116390949585,48.86436782300073,49.051826734470644,63755200,0.006710400265206751
2019-08-29,50.231849670410156,50.306355759343454,49.667070999812736,50.109281524994124,83962000,0.016931693862890285
2019-08-30,50.166954040527344,50.57792012503005,49.79684033035191,50.50822538767908,84573600,-0.0012919219640251667
2019-09-03,49.43635559082031,49.74398065522446,49.08066479769928,49.611797150867986,80092000,-0.014563340822263515
2019-09-04,50.27511215209961,50.344806902391355,49.82569194490394,50.08284558735108,76752400,0.01696639145938672
2019-09-05,51.25807189941406,51.42390177073253,50.83268270783798,50.950446853296846,95654800,0.01955161719660925
2019-09-06,51.25325012207031,51.532036389387336,51.07300094931551,51.44311463765885,77449200,-9.406864450955954e-05
2019-09-09,51.47196578979492,52.017521111519436,50.72693789572652,51.63298798303403,109237600,0.004267352162130145
2019-09-10,52.079994201660156,52.099221220377856,50.88073870497151,51.39745153948648,127111600,0.011812807273542836
2019-09-11,53.73588943481445,53.764731799858204,52.32754223662438,52.40925799253917,177158400,0.03179522691078773
2019-09-12,53.6157341003418,54.41604113184608,53.560458695911414,54.02670396356076,128906800,-0.0022360350919363725
2019-09-13,52.572689056396484,53.06296532020904,52.15691521661223,52.87310442243304,159053200,-0.019454084914574787
2019-09-16,52.849063873291016,52.904342934889065,52.286687250476454,52.32754329567108,84632400,0.00525700362403092
2019-09-17,53.04133605957031,53.07017842826459,52.661610598516674,52.86349251065767,73274800,0.003638137976110345
2019-09-18,53.538818359375,53.558045380154766,52.73851149691622,53.12784858296348,101360000,0.00937914345230606
2019-09-19,53.10382843017578,53.77675595935053,52.96202958128968,53.35617442002631,88242400,-0.008124757746414635
2019-09-20,52.32754898071289,53.48835439269536,52.26506390489358,53.20476404800031,221652400,-0.014618144725358051
2019-09-23,52.56548309326172,52.83465410674232,52.3083257615272,52.620758497705765,76662000,0.004547014281837125
2019-09-24,52.315528869628906,53.471530215080406,52.19776839960509,53.12064347326149,124763200,-0.004755101806813822
2019-09-25,53.12063980102539,53.2335962580172,52.1857474445808,52.52461681555622,87613600,0.015389521023534636
2019-09-26,52.84666442871094,53.09901405388438,52.59191280094367,52.8731011259611,75334000,-0.005157606786000413
2019-09-27,52.589515686035156,53.10382666173709,52.21940189013441,53.002883868542426,101408000,-0.0048659408395145265
2019-09-30,53.82722854614258,53.9738314040598,53.06296988230488,53.08940658347618,103909600,0.023535353843087137
2019-10-01,53.97622299194336,54.84863029507966,53.882493554454456,54.09158512052922,139223200,0.002768012580715684
2019-10-02,52.6231575012207,53.73349145834526,52.37561187967944,53.60851764627017,138449200,-0.025067806076846444
2019-10-03,53.0701789855957,53.10382536010926,51.70268764433087,52.495781281747504,114426000,0.008494767429427341
2019-10-04,54.55783462524414,54.67319677071832,53.807999015561506,54.228580544588866,138478800,0.02803185646033368
2019-10-07,54.569847106933594,55.25959957952468,54.27664143090137,54.3799862186076,122306000,0.00022017885738989662
2019-10-08,53.93056106567383,54.81017807266463,53.91373971335013,54.27183612343445,111820000,-0.011715005175056414
2019-10-09,54.56264114379883,54.745292369499005,54.22857939735441,54.56264114379883,74770400,0.011720257783991661
2019-10-10,55.29804992675781,55.3821676863081,54.62752452153625,54.7789313546757,113013600,0.013478247525093634
2019-10-11,56.768898010253906,57.11257146209531,55.83159977697895,55.985412312624774,166795600,0.026598552488636296
2019-10-14,56.68716049194336,57.23031366508729,56.398762556627126,56.45403794132788,96427600,-0.0014398292229625964
2019-10-15,56.554996490478516,57.11496750151027,56.449249695667106,56.812150134970125,87360000,-0.0023314627213268935
2019-10-16,56.32668685913086,56.535778479358626,56.04549847383867,56.08635452976861,73903200,-0.0040369489084151056
2019-10-17,56.54536819458008,56.754456066409766,56.12238477939046,56.49970448298994,67585200,0.0038823752583942994
2019-10-18,56.81695556640625,57.09814389578318,56.307448635792866,56.37954905370019,97433600,0.004802999440937539
2019-10-21,57.802310943603516,57.917673069593235,57.035654109180335,57.08371982808641,87247200,0.01734262892783134
2019-10-22,57.670143127441406,58.20848515863878,57.58842735440891,57.95854116803715,82293600,-0.0022865489978604048
2019-10-23,58.444000244140625,58.45842326091589,57.97295104383975,58.18444461705697,75828800,0.013418678621780478
2019-10-24,58.54014587402344,58.83335159243042,58.114756648600185,58.76365316728542,69275200,0.001645089820703216
2019-10-25,59.261138916015625,59.29718729410837,58.37191014032259,58.43920289088229,73477200,0.012316215329284397
2019-10-28,59.85475158691406,59.902817306683154,59.29477696701474,59.46300881979624,96572800,0.010016896093402838
2019-10-29,58.47044372558594,60.02299199906073,58.297407843177915,59.83553309820382,142839600,-0.02312778559139106
2019-10-30,58.463233947753906,58.95351389312253,57.97055566675113,58.82373239756854,124522000,-0.00012330636425250674
2019-10-31,59.78505325317383,59.883590362494004,57.02123219032763,59.4197508487146,139162000,0.02260941135417127
2019-11-01,61.48180389404297,61.50823692360431,59.88119007430968,59.972513844449246,151125200,0.02838085020488057
2019-11-04,61.885555267333984,61.969673022918535,61.37605206348472,61.84469555712721,103272000,0.006567005971178652
2019-11-05,61.796634674072266,62.051386280807854,61.601966131837685,61.7774039861912,79897600,-0.0014368553837418307
2019-11-06,61.82307815551758,61.883161230177926,61.37365793055572,61.710121681781736,75864400,0.0004279113512375421
2019-11-07,62.536590576171875,62.758363326737026,62.218397769161385,62.3702628523427,94940400,0.011541198561149546
2019-11-08,62.7077522277832,62.7800654404132,61.91468299950218,62.35822120185219,69986400,0.0027369840606012996
2019-11-11,63.20430374145508,63.26938561343264,62.259369691789686,62.26418811906959,81821200,0.007918502833081487
2019-11-12,63.14644241333008,63.346521158465045,62.89575179355254,63.047609486611634,87388800,-0.0009154650031695244
2019-11-13,63.751522064208984,63.82624818099094,62.93194031614897,62.9464029609209,102734400,0.009582165324822478
2019-11-14,63.31037521362305,63.850333385659255,63.180204098443475,63.57794140753723,89182800,-0.006919785383972865
2019-11-15,64.06245422363281,64.067272650884,63.39955633590938,63.56105824716516,100206400,0.011879237920674024
2019-11-18,64.3854751586914,64.4650196804653,63.69365188987565,64.07210078681992,86703200,0.005042281613673039
2019-11-19,64.19022369384766,64.60242366565966,63.97327672744023,64.5783168124191,76167200,-0.003032539006080359
2019-11-20,63.44295883178711,64.13960058313725,62.770416578609314,64.00943681004155,106234400,-0.011641412337563883
2019-11-21,63.15852355957031,63.640631274585225,62.958444738266365,63.56349227465166,121395200,-0.0044833229321941115
2019-11-22,63.103065490722656,63.44053935025517,62.87647432295545,63.298318486465696,65325200,-0.0008780773476337878
2019-11-25,64.20950317382812,64.22637870631682,63.2814445198713,63.327245332981434,84020400,0.01753381827810152
2019-11-26,63.70811462402344,64.39993789385807,63.27662623675631,64.34690576047116,105207600,-0.00780863462605097
2019-11-27,64.56387329101562,64.59762436682284,63.95400724096207,64.01908914324333,65235600,0.013432490853676704
2019-11-29,64.421630859375,64.60242121725912,64.09620674390789,64.2649473538178,46617600,-0.0022031272968937587
2019-12-02,63.67676544189453,64.6626744888947,63.505619323163444,64.42643914349124,94487200,-0.0115623495950673
2019-12-03,62.541412353515625,62.560693421017824,61.779681450558876,62.266607486055904,114430400,-0.01782994284492867
2019-12-04,63.09343719482422,63.47189353394653,62.83792068269356,62.93193522248252,67181600,0.008826549010250595
2019-12-05,64.01905059814453,64.09378402723857,63.332053307443324,63.58756968958253,74424400,0.014670517956759
2019-12-06,65.25568389892578,65.32559157331079,64.43368941001637,64.4770846926847,106075600,0.019316645423933965
2019-12-09,64.34207916259766,65.27736166371423,63.85755870346598,65.08452157936348,128042400,-0.014000385586996567
2019-12-10,64.7181396484375,65.10141438333517,64.08657238840084,64.74706493312719,90420400,0.005844705218330137
2019-12-11,65.27012634277344,65.34967820606464,64.72293693578348,64.79766301561628,78756800,0.008529087784884481
2019-12-12,65.43647003173828,65.70163071358168,64.4385110100101,64.54939371100679,137310400,0.0025485424693567627
2019-12-13,66.32595825195312,66.3621148543044,65.3087108196568,65.43646905221725,133587600,0.01359315714590692
2019-12-16,67.46131896972656,67.68550461462198,66.76709014300219,66.77190857113695,128186000,0.01711789392413343
2019-12-17,67.59390258789062,67.9217322522176,67.20580211215017,67.39141826173947,114158400,0.0019653279863021123
2019-12-18,67.43238830566406,67.95306540143068,67.28293612524905,67.44685094529272,116028400,-0.0023894800572662467
2019-12-19,67.4998779296875,67.77950120181951,67.24195597172216,67.37453261033633,98369200,0.0010008487867507743
2019-12-20,67.36009216308594,68.1338730046536,67.14796358631695,68.03263450161938,275978000,-0.0020709039910734584
2019-12-23,68.45929718017578,68.5195606460034,67.58427047933793,67.62283998023321,98572000,0.016318341940930736
2019-12-24,68.52438354492188,68.67384312928314,68.19896669332938,68.62562941092395,48478800,0.0009507308346270449
2019-12-26,69.8839340209961,69.90080955880055,68.62804531588958,68.6569706056224,93121200,0.019840389737806996
2019-12-27,69.8573989868164,70.86259672343512,69.45243030638008,70.17559181703608,146266000,-0.0003797014943622834
2019-12-30,70.27201080322266,70.55404702486167,68.75337459667797,69.7754404953618,144114400,0.005935116715188649
2019-12-31,70.78546142578125,70.79269274701018,69.78990785044671,69.88874081149524,100805600,0.007306616342548811
2020-01-02,72.4005126953125,72.46077614730521,71.15667416341765,71.40977771923563,135480400,0.02281614383802011
2020-01-03,71.69664764404297,72.45596582996416,71.47246932030643,71.62915285765841,146322800,-0.009721824128948509
2020-01-06,72.26792907714844,72.30649856939735,70.5685026643333,70.81920068576198,118387200,0.00796803549228331
2020-01-07,71.92804718017578,72.53308721808551,71.70868733859578,72.27757077764687,108872000,-0.004703080623907452
2020-01-08,73.0851058959961,73.38642316119072,71.63155170295238,71.63155170295238,132079200,0.016086335736627877
2020-01-09,74.63751220703125,74.83035236373952,73.81069918448344,74.06138991692809,170108400,0.021241076304169493
2020-01-10,74.80623626708984,75.370308736383,74.30484750773756,74.87132551313572,140644800,0.0022605799023764916
2020-01-13,76.40442657470703,76.43094632364196,75.0039042885127,75.1220256778742,121532000,0.02136439937856216
2020-01-14,75.37271881103516,76.55147571173875,75.24978634537415,76.3417600315841,161954400,-0.013503245949540443
2020-01-15,75.04969024658203,76.05247495120804,74.61820187883205,75.17263004032235,121923600,-0.004285749135081396
2020-01-16,75.98979949951172,76.10068954693726,75.23048148138665,75.5920621906251,108829200,0.01252649078018675
2020-01-17,76.83109283447266,76.83349837052724,75.93195936574989,76.23809509330889,137816400,0.011071135079996353
2020-01-21,76.31041717529297,76.90099467937888,76.17301471865545,76.459869381581,110843200,-0.006776887324789871
2020-01-22,76.58280181884766,77.13480977194556,76.48878729766383,76.79492300181599,101832400,0.003569429360201104
