,Date,Close,High,Low,Open,Volume,Returns,Rolling Mean,Rolling Volatility,Cumulative Return,Fear_Greed,Risk_Adjustment_Returns,Fear_Signal,Investor_Bias,Recommendataion,sharpe_Rato,Rolling_Sharpe,Performance,Recommendation,Strategy_Return,Cumulative_Strategy_Return,Cumulative_Market_Return,Recommendation_Shifted,Momentum,MA_Short,MA_Long,MA_crossover,Volatility_Change,Price_Change,predictions,Model_Strategy_Return,Cumulative_Model_Return
350,2020-07-07,90.29534912109376,91.73206799049616,90.18390237243692,90.95435112872556,112424400,-0.0031027554854149,83.61510798136393,0.0177691754089504,2.2246461417959096,Fear,-0.1746144890804573,Fear,Fear,Buy,-0.1746144890804573,0.3602963887395158,Good,Buy,0.0,1.1078923005168742,1.1110835239136558,Hold,2.643302917480483,89.1377166748047,86.31115837097168,1,0.004041151924058628,-0.003102755485414832,Hold,0.0,0.969089605129936
351,2020-07-08,92.3983154296875,92.4298130103134,91.18449035546324,91.27171499364256,117092000,0.0232898629781417,84.13714040120443,0.0179082705444357,2.276457845613188,Fear,1.3005087744432209,Greed,Neutral,Hold,1.3005087744432209,0.4157479136779482,Good,Hold,0.0232898629781417,1.1336949603904505,1.1369605069428756,Buy,4.0145721435546875,89.94063110351563,86.76397972106933,1,0.007827889155466172,0.02328986297814173,Hold,0.0,0.969089605129936
367,2020-07-30,93.21963500976562,93.32381361272807,90.87194172588752,91.2789702633668,158130000,0.0120999048325813,90.58646774291992,0.0173833372611919,2.2966930565380816,Greed,0.696063399724413,Greed,Greed,Hold,0.696063399724413,0.193277857079178,Good,Hold,0.0,1.1747473003956914,1.1507176208752878,Hold,3.2416915893554688,91.46699981689453,92.31691093444825,0,0.0037504138658257524,0.012099904832581387,Hold,0.0,0.969089605129936
371,2020-08-05,106.66378021240234,106.98359161753405,105.5347544170492,105.9999353148589,121776800,0.0036248017877205,93.11304372151692,0.025123083757165,2.62792236176708,Fear,0.144281722051208,Greed,Neutral,Hold,0.144281722051208,0.2914817795626024,Good,Hold,0.0,1.1747473003956914,1.154888744164598,Hold,14.558609008789062,102.94282836914063,95.31730613708496,1,-0.005535873497578336,0.0036248017877205108,Hold,0.0,0.969089605129936
374,2020-08-10,109.44344329833984,110.46042737696229,106.79540187658976,109.31965534861052,212403600,0.0145347872977017,95.3263058980306,0.0248418274357845,2.6964061410515527,Fear,0.5850933203394059,Greed,Neutral,Hold,0.5850933203394059,0.3937131148269817,Good,Hold,0.0145347872977017,1.1918220025354922,1.1716748064135405,Buy,3.8699493408203267,108.12928619384766,97.78837280273437,1,-0.03776659651032688,0.014534787297701968,Buy,0.0145347872977017,0.9831751164129134
385,2020-08-25,121.1884994506836,121.53316057768988,119.4676381682754,121.06471891526844,211495600,-0.0082037072372496,103.8529815673828,0.0270809440346295,2.985774243714817,Fear,-0.3029328381890671,Fear,Fear,Buy,-0.3029328381890671,0.3486759838702122,Good,Buy,0.0,1.2384512672232435,1.1620627293244628,Hold,8.992637634277358,118.2584243774414,109.42028884887695,1,0.005950133917719036,-0.008203707237249613,Hold,0.0,0.9831751164129134
393,2020-09-04,117.43609619140624,120.09627025828247,107.65946373638324,116.5720249717954,332607200,0.0006616650217137,111.79851048787437,0.0310192880713612,2.893324637899364,Fear,0.0213307610474976,Greed,Neutral,Hold,0.0213307610474976,0.4057781159273571,Good,Hold,0.0006616650217137,1.1928094563392808,1.162831625585494,Buy,-3.735435485839858,123.583642578125,117.331010055542,1,-0.0011584221339481227,0.0006616650217134978,Buy,0.0006616650217137,0.9838256489976632
403,2020-09-21,106.87307739257812,106.97987339137704,100.09642017457678,101.49447149912258,195713800,0.0303257646534957,114.6579699198405,0.0306077154655444,2.633078908243716,Fear,0.990788243821526,Greed,Neutral,Hold,0.990788243821526,0.0427401069746997,Good,Hold,0.0,1.2013425721210589,1.1980953837946418,Hold,-5.1261749267578125,107.75267944335937,115.98963584899903,0,0.008968898713022533,0.030325764653496012,Buy,0.0303257646534957,1.0136609140892392
407,2020-09-25,109.00897216796876,109.16431448128618,104.53327361353668,105.2711347875361,149981400,0.0375160768248576,114.311935933431,0.0311678174625875,2.685701885147903,Fear,1.203679945504374,Greed,Neutral,Hold,1.203679945504374,0.0203274798991814,Good,Hold,0.0,1.213678998967327,1.2430432222565888,Hold,5.281509399414091,106.70025482177735,112.94184188842773,0,0.02049494860678669,0.03751607682485769,Hold,0.0,1.0136609140892392
417,2020-10-09,113.56234741210938,113.59147224549314,111.57206651675104,111.92157933161523,100506900,0.0173958398907694,112.55482991536458,0.0314311988251417,2.7978853892555366,Fear,0.5534577280219592,Greed,Neutral,Hold,0.5534577280219592,-0.0400473967361322,Poor,Hold,0.0,1.2319762797720026,1.2646670031282705,Hold,3.8349380493164205,111.9759506225586,109.75994529724122,1,0.005097549846871718,0.01739583989076965,Hold,0.0,1.0136609140892392
421,2020-10-15,117.19342041015624,117.66914343297422,114.70800186646709,115.26139607055823,112559200,-0.0039605481960502,111.51834818522136,0.0322514960337412,2.8873457281800943,Fear,-0.1228019993834305,Fear,Fear,Buy,-0.1228019993834305,-0.0698456464928131,Poor,Hold,0.0,1.2319762797720026,1.2596582285104267,Hold,5.572807312011719,117.35261993408203,111.41187744140625,1,-0.005370098723717298,-0.003960548196050628,Hold,0.0,1.0136609140892392
424,2020-10-20,114.08660888671876,115.51378488263892,112.26137377590751,112.81476779400624,124423700,0.0131918698615198,111.44876963297526,0.0264724359260562,2.810801849274069,Fear,0.498324744211973,Greed,Neutral,Hold,0.498324744211973,0.0528305960896834,Good,Hold,0.0,1.2319762797720026,1.276275475930929,Hold,-3.485412597656236,115.4186508178711,112.56623840332031,1,-0.09355538957955645,0.0131918698615201,Buy,0.0131918698615198,1.0270329969516137
440,2020-11-11,116.20906066894533,116.34521597780906,113.24281153166176,113.9722181519638,112295000,0.0303524603715119,112.80059661865236,0.0267040332554832,2.863093625256307,Fear,1.1366245720683246,Greed,Neutral,Hold,1.1366245720683246,0.0464344770754119,Good,Hold,0.0303524603715119,1.219955631496035,1.315013576737255,Buy,4.607872009277372,114.62286682128907,112.25079078674317,1,0.016289439137427753,0.030352460371511958,Hold,0.0,1.0270329969516137
442,2020-11-13,115.98541259765624,116.3841511366973,114.6335792098394,116.16047053233304,81581900,0.0004196481680813,113.09416910807292,0.0259261893564245,2.857583509577524,Fear,0.0161862648734111,Greed,Neutral,Hold,0.0161862648734111,0.068840606988596,Good,Hold,0.0004196481680813,1.2204675836419328,1.315565419775735,Buy,0.5543441772460795,114.8086181640625,112.20959739685058,1,-0.028216729852814648,0.0004196481680811548,Buy,0.0004196481680813,1.0274639894673436
452,2020-11-30,115.78116607666016,117.64844554887398,113.6026659391683,113.75827627180732,169410200,0.0210995967254929,112.87786102294922,0.0221847705802719,2.8525513984075466,Fear,0.9510847384762228,Greed,Neutral,Hold,0.9510847384762228,0.0154071546079279,Good,Hold,0.0,1.1767287067574927,1.3433233195990069,Hold,1.663063049316392,112.94910888671875,113.58027076721191,0,0.009551898364325462,0.021099596725492997,Buy,0.0210995967254929,1.0491430652950708
458,2020-12-08,120.96480560302734,121.54833690448348,119.7102251767506,120.9550855226028,82225500,0.0050908436700782,114.3081158955892,0.0221329449409106,2.980263000223587,Fear,0.2300120333588446,Greed,Neutral,Hold,0.2300120333588446,0.1225478370302962,Good,Hold,0.0,1.1844817394137348,1.350161968617456,Hold,1.614418029785142,119.89501495361328,116.0943157196045,1,-7.971892086100496e-05,0.005090843670078282,Buy,0.0050908436700782,1.0544840886280349
464,2020-12-16,124.30062866210938,124.84524997430788,123.08495079030278,123.91161767905837,98208600,-0.0005474424792788,116.73512547810871,0.0183514238951851,3.062449136833441,Fear,-0.0298310628322652,Fear,Fear,Buy,-0.0298310628322652,0.2242089630188777,Good,Buy,0.0,1.1925131366362498,1.349422832601928,Hold,5.864425659179702,121.20210418701171,117.61537055969238,1,-0.003302715884208718,-0.0005474424792787369,Hold,0.0,1.0544840886280349
465,2020-12-17,125.1662139892578,126.02205611890447,124.52433239202284,125.36071951695374,94359800,0.006963644001362,117.18729298909506,0.0170744515136846,3.083774942394628,Greed,0.4078399821968438,Greed,Greed,Hold,0.4078399821968438,0.1863574013241139,Good,Hold,0.006963644001362,1.2008173735867322,1.3588197328154774,Buy,5.310119628906236,122.26412811279297,118.1342227935791,1,-0.06958437605681056,0.006963644001362068,Buy,0.006963644001362,1.0618271404263413
469,2020-12-23,127.36414337158205,128.79376686890285,127.18907804467862,128.53119113827395,88223700,-0.0069756712542193,118.7409268697103,0.0166040577436959,3.1379262931333023,Greed,-0.420118465130475,Greed,Neutral,Hold,-0.420118465130475,0.209478780721675,Good,Hold,0.0,1.2008173735867322,1.3493410530656105,Hold,3.0635147094726705,125.73610076904296,120.69833145141601,1,0.004621462252930364,-0.006975671254219273,Hold,0.0,1.0618271404263413
473,2020-12-30,130.04837036132812,132.25604575507535,129.7371496715403,131.85729981121693,96452100,-0.00852649647022,120.6532694498698,0.0173233408412152,3.204058771434426,Greed,-0.4921970045139331,Greed,Neutral,Hold,-0.4921970045139331,0.2071040317643481,Good,Hold,0.0,1.2008173735867322,1.3378359013395236,Hold,1.7895355224609375,129.97249908447264,123.75503273010254,1,0.007749746317758266,-0.00852649647022008,Hold,0.0,1.0618271404263413
481,2021-01-12,125.2634506225586,126.12901267192076,123.3767161950052,124.97168496595856,91951100,-0.0013954344969313,124.07078679402667,0.0195153896697261,3.0861706040008947,Fear,-0.0715043112408877,Fear,Fear,Buy,-0.0715043112408877,0.1853394477945844,Good,Buy,-0.0013954344969313,1.2553922623023253,1.3359690389715613,Buy,-2.1492996215820312,125.9150634765625,126.50878982543945,0,0.001069926688442635,-0.0013954344969313581,Hold,0.0,1.0618271404263413
499,2021-02-08,133.3497314453125,133.39843419416206,131.411474992241,132.49261062393538,71297200,0.0010970681349531,130.06712392171224,0.0212753556480286,3.2853958532403973,Fear,0.0515652077973491,Greed,Neutral,Hold,0.0515652077973491,0.0901378716187147,Good,Hold,0.0010970681349531,1.2266583615533346,1.3374346880335009,Buy,2.8929290771484375,132.34334716796874,130.9162956237793,1,-0.0027898215017941874,0.0010970681349531386,Hold,0.0,1.0618271404263413
505,2021-02-17,127.43759155273438,128.78171035064747,126.10322222332452,127.83693334950487,97918500,-0.017644119638343,130.31947962443033,0.0199912482225671,3.139735868204588,Fear,-0.8825921944396375,Fear,Fear,Buy,-0.8825921944396375,0.0325213901508345,Good,Buy,-0.017644119638343,1.2016524507229895,1.3138368303893677,Buy,-5.0355682373046875,130.49983825683594,132.5980354309082,0,-0.012973611873128732,-0.017644119638343003,Hold,0.0,1.0618271404263413
519,2021-03-09,117.9411163330078,118.8858931954571,115.7009310503409,115.93468789918522,129525800,0.0406495997860911,126.80469462076825,0.0215263974659536,2.9057670407526555,Fear,1.8883605512897808,Greed,Neutral,Hold,1.8883605512897808,-0.2634087190185819,Poor,Hold,0.0,1.1912741475231423,1.367243771728922,Hold,-3.9252090454101562,117.08594970703125,123.64581527709962,0,0.040568718639399926,0.04064959978609117,Hold,0.0,1.0618271404263413
527,2021-03-19,116.8697280883789,118.27228410779664,116.56779183514182,116.7820720526636,185549500,-0.0044803213873476,123.0617431640625,0.0206635842138723,2.8793707783982927,Fear,-0.2168220837670445,Fear,Fear,Buy,-0.2168220837670445,-0.216985287667965,Poor,Hold,0.0,1.1912741475231423,1.3611180802167273,Hold,-1.0129623413085938,119.77029113769531,119.37484359741211,1,-0.0333763682385696,-0.004480321387347663,Buy,-0.0044803213873476,1.057069813579423
532,2021-03-26,118.05799865722656,118.32098161470869,115.82754797615723,117.2203618973142,94071200,0.0051414275827923,120.7118153889974,0.0218103538873992,2.908646721867445,Fear,0.2357333406571971,Greed,Neutral,Hold,0.2357333406571971,-0.1761359911267513,Poor,Hold,0.0,1.1912741475231423,1.3681161702577909,Hold,1.1882705688476562,118.40279541015624,118.80797958374023,0,0.0026295989236742034,0.005141427582792346,Hold,0.0,1.057069813579423
534,2021-03-30,116.78207397460938,117.26907177481124,115.76911765846988,116.98661215897457,85671900,-0.0122743792264825,119.8264523824056,0.0217422175731051,2.8772112055309407,Fear,-0.564541274836003,Fear,Fear,Buy,-0.564541274836003,-0.1691300985398995,Poor,Hold,0.0,1.1912741475231423,1.3513233935581639,Hold,-2.57135009765625,117.49892578125,118.24208869934083,0,-0.0030183772090502936,-0.012274379226482557,Buy,-0.0122743792264825,1.0440949378186821
535,2021-03-31,118.97354888916016,120.30791793555012,117.99955341308188,118.48655115112102,118323800,0.0187655077527331,119.54431762695312,0.0219276151218292,2.931203534714582,Fear,0.8557933750876452,Greed,Neutral,Hold,0.8557933750876452,-0.11118391288899,Poor,Hold,0.0,1.1912741475231423,1.3766816631764291,Hold,2.0064239501953125,117.90021057128907,118.2464714050293,0,0.008527076325159921,0.018765507752733113,Hold,0.0,1.0440949378186821
537,2021-04-05,122.62603759765624,122.87927851383142,119.86962848939254,120.64882787870256,88651200,0.0235770875913812,119.19757639567057,0.0224223303394262,3.021191501895616,Fear,1.0515003228689632,Greed,Neutral,Hold,1.0515003228689632,-0.0532996307631731,Poor,Hold,0.0,1.1912741475231423,1.4091398073345882,Hold,4.568038940429673,119.28328857421874,118.60441627502442,1,0.021467450696953216,0.02357708759138122,Hold,0.0,1.0440949378186821
538,2021-04-06,122.927978515625,123.82405264578033,122.38254338092112,123.21043811923847,80171300,0.0024622904228499,119.20439478556315,0.021746632811885,3.0286305527963284,Fear,0.113226284002193,Greed,Neutral,Hold,0.113226284002193,0.0037498038740993,Good,Hold,0.0,1.1912741475231423,1.4126095187866448,Hold,4.694664001464844,120.22222137451172,119.08410873413087,1,-0.030135026882245675,0.0024622904228501774,Hold,0.0,1.0440949378186821
542,2021-04-12,127.82717895507812,129.3953123558948,127.23304108614778,129.07389204693322,91420000,-0.0132330917757743,120.14722417195638,0.0214743634055185,3.1493343040039097,Fear,-0.6162274301632452,Fear,Fear,Buy,-0.6162274301632452,0.130456715273628,Good,Buy,0.0,1.1912741475231423,1.3939163273812087,Hold,5.201141357421889,126.36813812255859,120.95612831115723,1,0.010119934038058442,-0.013233091775774364,Hold,0.0,1.0440949378186821
573,2021-05-25,123.80998992919922,125.19541862484829,123.24411112700588,124.70758616767344,72009500,-0.001573497757235,126.5465975443522,0.0145629210965034,3.050361055057264,Greed,-0.1080482237600533,Greed,Neutral,Hold,-0.1080482237600533,-0.1181811352697349,Poor,Hold,0.001573497757235,1.2698027255784468,1.391723003166301,Sell,2.0000839233398438,123.21092834472657,124.68345222473144,0,-0.04948857416353902,-0.0015734977572350317,Hold,0.0,1.0440949378186821
577,2021-06-01,121.2537841796875,122.2977294109628,120.92206674340328,122.03430717883234,67637100,-0.0026482918890703,125.4538091023763,0.0138139309503254,2.9873826922330444,Greed,-0.1917116784927839,Greed,Neutral,Hold,-0.1917116784927839,-0.1747731583604587,Poor,Hold,0.0,1.2698027255784468,1.3880373144251832,Hold,-2.7513275146484375,122.52603149414062,123.26195907592773,0,-0.005047734772476664,-0.002648291889070342,Hold,0.0,1.0440949378186821
588,2021-06-16,126.9808578491211,127.70284430122784,125.3320216426943,127.19550206765987,91815000,0.00393415220142,123.4887596130371,0.0130050106821729,3.1284831195141884,Greed,0.3025104936524877,Greed,Greed,Hold,0.3025104936524877,0.0514591594401092,Good,Hold,0.0,1.2593684660217792,1.3934980644813821,Hold,2.9464645385742188,125.6110336303711,123.44118766784668,1,-0.10677691509974663,0.003934152201420016,Hold,0.0,1.0440949378186821
590,2021-06-18,127.28329467773438,128.30771518043744,127.06865050509046,127.52720715689917,108953300,-0.0100918760522383,123.64639841715494,0.0131445909531288,3.135934388383078,Greed,-0.7677588513955345,Greed,Neutral,Hold,-0.7677588513955345,0.0230060426350885,Good,Hold,0.0,1.2593684660217792,1.379435054735602,Hold,3.034278869628892,127.32622985839843,123.94120941162109,1,-0.002953230081018443,-0.01009187605223838,Hold,0.0,1.0440949378186821
599,2021-07-01,133.92747497558594,133.98601159157678,132.4542339993765,133.27379128495963,52485800,0.0022634962189609,126.17886250813802,0.0103148176005949,3.2996299741345583,Greed,0.2194412258759044,Greed,Greed,Hold,0.2194412258759044,0.2512528849029799,Good,Hold,0.0,1.2593684660217792,1.3825574007662982,Hold,3.766021728515625,132.38594665527344,127.97991333007812,1,-0.0030996527748924363,0.0022634962189609364,Hold,0.0,1.0440949378186821
606,2021-07-13,142.09365844726562,143.86934850619764,140.1326074026889,140.5228614286861,100827100,0.0078891836544072,130.13219604492187,0.009846313248247,3.500823820000379,Greed,0.801232243531533,Greed,Greed,Hold,0.801232243531533,0.4547136005299751,Good,Hold,0.0,1.2593684660217792,1.3934646500137036,Hold,3.5318603515625,141.09069213867187,133.61136322021486,1,-0.017278251031412895,0.007889183654407272,Hold,0.0,1.0440949378186821
610,2021-07-19,138.98129272460938,140.56185531572203,138.22028717183505,140.24964027497742,121434600,-0.026914688300096,132.98434244791667,0.0118619777098513,3.4241430998507782,Greed,-2.268988271470407,Greed,Neutral,Hold,-2.268988271470407,0.3745313544094998,Good,Hold,0.0,1.2593684660217792,1.3559599833013822,Hold,-2.0001373291015625,142.85660095214843,136.7544143676758,1,0.1184252388989655,-0.026914688300096024,Hold,0.0,1.0440949378186821
616,2021-07-27,143.1961669921875,145.57675557902394,142.00587269876928,145.48893575716545,104818600,-0.0149001989198495,136.85311787923175,0.0124241556132466,3.527986806849991,Greed,-1.1992926830345678,Greed,Neutral,Hold,-1.1992926830345678,0.3718057078038389,Good,Hold,0.0,1.2593684660217792,1.3357559098228358,Hold,0.604949951171875,143.7171417236328,140.7248176574707,1,-0.0015591101075886904,-0.014900198919849506,Hold,0.0,1.0440949378186821
617,2021-07-28,141.4497528076172,143.39130194121526,139.06916408946387,141.2838940706625,118931200,-0.0121959562274148,137.35200119018555,0.012633734138623,3.484959634182752,Greed,-0.9653484942452718,Greed,Neutral,Hold,-0.9653484942452718,0.3543667388569977,Good,Hold,0.0,1.2593684660217792,1.319465089216126,Hold,-0.409759521484375,143.63518981933595,141.14678802490235,1,0.016868633322086657,-0.012195956227414873,Hold,0.0,1.0440949378186821
619,2021-07-30,142.3083038330078,142.76686050541852,140.60091640214495,140.86434605990442,70440600,0.0015105908883459,138.31334075927734,0.0125308641283219,3.506112132564576,Greed,0.1205496183564632,Greed,Greed,Hold,0.1205496183564632,0.3284514168989895,Good,Hold,0.0,1.2593684660217792,1.3214582611573864,Hold,-2.634246826171875,142.88199462890626,141.98926162719727,1,-0.008198237015733856,0.0015105908883459307,Hold,0.0,1.0440949378186821
623,2021-08-05,143.47909545898438,144.2401013148973,142.61076750096896,143.40104166770632,46397700,0.0007486154764382,140.14918670654296,0.0121817653029861,3.5349574396476986,Greed,0.0614537760183815,Greed,Greed,Hold,0.0614537760183815,0.313190240528262,Good,Hold,0.0,1.2593684660217792,1.322447525263156,Hold,1.38543701171875,142.98149719238282,142.8234405517578,1,-0.0025456216107934138,0.0007486154764382302,Hold,0.0,1.0440949378186821
631,2021-08-17,146.75242614746094,148.20831321235303,145.67759718518755,146.7915040599331,92229700,-0.0061540003637445,143.10613454182942,0.0121312161828743,3.615603924298593,Greed,-0.5072863487860463,Greed,Neutral,Hold,-0.5072863487860463,0.1766930409754969,Good,Hold,0.0,1.2593684660217792,1.3143091827116535,Hold,4.4849395751953125,145.62091979980468,143.64750061035156,1,-0.009388636513519844,-0.006154000363744583,Hold,0.0,1.0440949378186821
635,2021-08-23,146.283447265625,146.75245686116517,144.50509623031814,144.91548149010904,60131800,0.010257448921934,143.5752746582031,0.0125998438114658,3.6040494857786096,Greed,0.8140933392047105,Greed,Greed,Hold,0.8140933392047105,0.1125193736834644,Good,Hold,0.0,1.2593684660217792,1.327790642020947,Hold,-1.377685546875,144.83728637695313,143.74972381591797,1,0.006213276465925954,0.010257448921934031,Hold,0.0,1.0440949378186821
636,2021-08-24,146.1954345703125,147.40705833624506,145.73619092005404,146.02932738546966,48606400,-0.0006016586083912,143.71200052897134,0.0125421495256875,3.6018810783804227,Greed,-0.0479709325071389,Greed,Neutral,Hold,-0.0479709325071389,0.084212601148842,Good,Hold,0.0,1.2593684660217792,1.326991765351034,Hold,-0.5569915771484375,144.72588806152345,143.89968719482422,1,-0.004578968330210542,-0.0006016586083912312,Hold,0.0,1.0440949378186821
643,2021-09-02,150.13320922851562,151.17872592141703,148.91181958328025,150.34817499884036,71115500,0.0074748134624462,144.76478424072266,0.0108624469908274,3.698897760700187,Greed,0.6881334812274041,Greed,Greed,Hold,0.6881334812274041,0.1384082882061615,Good,Hold,0.0,1.2593684660217792,1.3369107812632353,Hold,5.970123291015625,148.46431579589844,145.54959106445312,1,-0.004306743815694847,0.0074748134624462725,Hold,0.0,1.0440949378186821
649,2021-09-13,146.12704467773438,147.9542386226374,145.3453524055779,147.18232700871462,102404300,0.0038934147189546,146.0417928059896,0.0123780789607058,3.600196126584537,Greed,0.314541111857037,Greed,Greed,Hold,0.314541111857037,0.0837817977397964,Good,Hold,0.0,1.2593684660217792,1.3421159293769347,Hold,-4.641326904296875,149.3788818359375,147.35773773193358,1,0.0009583108765249815,0.0038934147189546575,Hold,0.0,1.0440949378186821
652,2021-09-16,145.38446044921875,145.56034832894838,143.85040265204483,145.0424802595639,68034100,-0.0016104517469613,146.2622304280599,0.0123466989141277,3.5819007530685623,Greed,-0.1304358159344553,Greed,Neutral,Hold,-0.1304358159344553,0.0501177274959871,Good,Hold,0.0,1.2593684660217792,1.339954516433845,Hold,-5.1591033935546875,145.48411560058594,147.2732162475586,0,-0.0007190019985175988,-0.0016104517469613944,Hold,0.0,1.0440949378186821
657,2021-09-23,143.4693145751953,143.71359250338787,142.30654925147212,143.29342671393508,64838200,0.0067194181193981,146.08569844563803,0.013800570355301,3.534716463721512,Greed,0.4868942330935673,Greed,Greed,Hold,0.4868942330935673,0.0309638047085845,Good,Hold,0.0,1.23812026024951,1.34895823109074,Hold,-1.9151458740234375,141.70269165039062,146.41970596313476,0,0.0036117826398531783,0.006719418119398135,Hold,0.0,1.0440949378186821
659,2021-09-27,142.04269409179688,142.6192012084837,140.52818319327758,142.14041120568638,74150700,-0.0105502994259563,145.9000462849935,0.0133740855680479,3.499568188809333,Greed,-0.7888613671772878,Greed,Neutral,Hold,-0.7888613671772878,-0.0530579751320713,Poor,Hold,0.0105502994259563,1.2511827997204854,1.3347263178396243,Sell,2.37432861328125,142.3456268310547,146.23160781860352,0,0.009381074228707487,-0.010550299425956311,Sell,0.0105502994259563,1.0551104520417944
660,2021-09-28,138.66195678710938,141.43695107445913,138.4469909709511,139.9712831876772,108972300,-0.0238008531611112,145.6000737508138,0.0137301335948261,3.4162754802201865,Greed,-1.7334757157847345,Greed,Neutral,Hold,-1.7334757157847345,-0.1477169399212047,Poor,Hold,0.0,1.2511827997204854,1.3029586927384527,Hold,-1.4851837158203125,142.04859008789063,145.68393936157227,0,0.026622233345720225,-0.023800853161111246,Hold,0.0,1.0551104520417944
668,2021-10-08,139.62930297851562,140.8800051828561,139.29708846695095,140.7334443423265,58773200,-0.0027213135192937,143.93084208170572,0.0140021141434864,3.440108412851157,Greed,-0.194350188222085,Greed,Neutral,Hold,-0.194350188222085,-0.0666300718577291,Poor,Hold,0.0027213135192937,1.2775331870459865,1.2994129336328222,Sell,0.244293212890625,138.44501342773438,141.20339736938476,0,-0.001530188619224937,-0.002721313519293722,Sell,0.0027213135192937,1.0579817383792838
671,2021-10-13,137.68482971191406,138.163604960137,136.01396194464323,138.00727840066958,78762700,-0.0042400268822692,143.00845031738282,0.0125855156198464,3.392201571663034,Greed,-0.3368973517130279,Greed,Neutral,Hold,-0.3368973517130279,-0.1851444640824162,Poor,Hold,0.0,1.2775331870459865,1.2939033878630508,Hold,-1.0650482177734375,139.02738342285156,140.15447235107422,0,-0.003493203553425639,-0.00424002688226921,Hold,0.0,1.0579817383792838
674,2021-10-18,143.19570922851562,143.4790650348245,139.883301471598,140.16665727790686,85589200,0.0118060721039294,142.18409118652343,0.0133891624025054,3.527975528725521,Greed,0.8817633059496112,Greed,Greed,Hold,0.8817633059496112,-0.1354915625436647,Poor,Sell,-0.0118060721039294,1.25296619608799,1.3091793045556805,Sell,3.6543426513671875,140.22921142578124,140.0254913330078,1,0.014553285055206144,0.011806072103929477,Hold,0.0,1.0579817383792838
684,2021-11-01,145.55056762695312,146.2736207539483,144.4171144592604,145.57987978563986,74588300,-0.005607452083858,142.0212417602539,0.0118600233368321,3.5859932085014097,Greed,-0.472802786689608,Greed,Neutral,Hold,-0.472802786689608,0.1031360085902029,Good,Hold,0.0,1.2346009695567013,1.301838144336206,Hold,0.3126678466796875,146.46905517578125,142.85422973632814,1,-0.05223955590545237,-0.005607452083858044,Hold,0.0,1.0579817383792838
697,2021-11-18,154.48175048828125,155.26458367795593,149.76520627698585,150.41104477831504,137827700,0.0285358537252655,145.36018829345704,0.0111042064655226,3.806034680044775,Greed,2.569823770286184,Greed,Greed,Hold,2.569823770286184,0.2839386941165862,Good,Hold,0.0,1.2346009695567013,1.338987207196955,Hold,9.785369873046875,149.19765625,147.16157073974608,1,0.09883382536681684,0.02853585372526557,Hold,0.0,1.0579817383792838
700,2021-11-23,157.94581604003906,158.3274452479913,155.6462458566702,157.66203166951047,96041900,0.0024221087366163,147.19927062988282,0.0110091977656521,3.891380383225027,Greed,0.2200077415425403,Greed,Greed,Hold,0.2200077415425403,0.3819511807733884,Good,Hold,0.0,1.2346009695567013,1.3422303798097244,Hold,10.186614990234375,155.45835571289064,148.9709327697754,1,-0.024181607315493236,0.002422108736616302,Hold,0.0,1.0579817383792838
706,2021-12-02,160.24537658691406,160.6759356934568,154.41329850184846,155.33312660558886,136739200,-0.0061297793464925,150.46151835123698,0.0137530993950719,3.948035665564885,Greed,-0.4457016684318418,Greed,Neutral,Hold,-0.4457016684318418,0.2832130037981551,Good,Hold,0.0,1.2346009695567013,1.334002803749332,Hold,1.7809600830078125,158.69536437988282,152.5154006958008,1,0.008370492885803271,-0.006129779346492503,Hold,0.0,1.0579817383792838
710,2021-12-08,171.3224334716797,172.1835516828611,167.03643228768738,168.43574938085715,116998900,0.0227834155820565,153.01089528401693,0.0157786209266099,4.220945977125893,Greed,1.4439421346154115,Greed,Greed,Hold,1.4439421346154115,0.4291039376362671,Good,Hold,0.0,1.2346009695567013,1.3643959440147815,Hold,10.088729858398438,163.84246826171875,155.9476203918457,1,0.022137565168449447,0.022783415582056543,Hold,0.0,1.0579817383792838
716,2021-12-16,168.56292724609375,177.25234826512832,167.0853404452438,175.4322672390144,150185800,-0.0392637730552508,158.07528686523438,0.0185801671652232,4.152958811255601,Fear,-2.113208815943348,Fear,Fear,Buy,-2.113208815943348,0.3672253203401158,Good,Buy,0.0,1.2346009695567013,1.3108246113114805,Hold,-2.2506256103515625,172.43401489257812,163.5493911743164,1,0.11566088982835998,-0.03926377305525086,Hold,0.0,1.0579817383792838
724,2021-12-29,175.53012084960938,176.75329313798875,174.3167285642682,175.48119097181373,62348900,0.0005020103898407,164.78642578125,0.0186932564290868,4.324612617570917,Fear,0.026855159867147,Greed,Neutral,Hold,0.026855159867147,0.4634459915150692,Good,Hold,0.0005020103898407,1.2404554016214788,1.3114826588856179,Buy,6.2528533935546875,174.3597869873047,169.40398178100585,1,-0.00025162121736743703,0.000502010389840768,Hold,0.0,1.0579817383792838
728,2022-01-04,175.84324645996094,179.01371442958575,175.27569272230144,178.71037008888723,99310400,-0.0126915223615494,167.87110137939453,0.0187791907013417,4.332327230646192,Fear,-0.6758290366923341,Fear,Fear,Buy,-0.6758290366923341,0.254922330714532,Good,Buy,0.0,1.266977122348269,1.294837947393587,Hold,0.4011993408203125,175.52227478027345,172.42716751098632,1,0.0066969580345424,-0.012691522361549468,Buy,-0.0126915223615494,1.0445543394885322
