Date,Close,High,Low,Open,Volume,Returns,Rolling Mean,Rolling Volatility,Cumulative Return,Fear_Greed,Risk_Adjustment_Returns
2019-03-22,45.56620788574219,47.14987492430253,45.50181076136391,46.58938884769909,169630800,-0.0207085058413609,42.23271980285645,,1.1226346601012944,Greed,
2019-03-25,45.0152702331543,45.78802127537282,44.50487154702467,45.67592404455743,175381200,-0.0120909261084304,42.37844619750977,,1.1090609673792469,Greed,
2019-03-26,44.5501823425293,46.002675178612826,44.02309028279383,45.71169986519132,199202000,-0.0103317804872902,42.51646041870117,,1.0976023929172627,Greed,
2019-03-27,44.95087432861328,45.25854305952079,44.49294682904075,45.01765519484567,119393600,0.0089941716288211,42.656223932902016,,1.1074744172193651,Greed,
2019-03-28,45.01049423217773,45.21083680359104,44.72667376970035,45.065349156408665,83121600,0.0013263346810252,42.80361925760905,0.012214929582995,1.1089432989472716,Greed,0.10858308040282567
2019-03-29,45.30386734008789,45.33487404742733,44.96757557971136,45.27524800364219,94256000,0.0065178823942,42.95586484273274,0.0122271638819027,1.116171260951646,Greed,0.5330657589244429
2019-04-01,45.61153030395508,45.71646906225277,44.92940835895731,45.70693049851085,111448000,0.0067910971387412,43.12138671875,0.0121892918577035,1.12375128840824,Greed,0.5571363142354575
2019-04-02,46.27456665039063,46.37950903701482,45.56620917996109,45.57574774270704,91062800,0.0145365950674549,43.30495541890462,0.0123402629434195,1.1400868058443616,Greed,1.1779809825856753
2019-04-03,46.59178924560547,46.8660675746798,46.067077180669855,46.09092905245227,93087200,0.0068552256277512,43.49035301208496,0.012342999295666,1.147902358133647,Greed,0.5553938279943252
2019-04-04,46.67287826538086,46.83505934250355,46.06469194760166,46.458222344190496,76457200,0.0017404143753299,43.68616523742676,0.0122105288183133,1.1499001838992178,Greed,0.14253390669858898
2019-04-05,46.985313415527344,47.00916528414231,46.7301122506272,46.85413541671345,74106400,0.0066941479025566,43.87720718383789,0.0121543448502742,1.157597785803416,Greed,0.5507617222499311
2019-04-08,47.72467803955078,47.755681101848495,46.82790017839874,46.84698094558115,103526800,0.015736079431559,44.08287773132325,0.0123199370188144,1.1758138365106157,Greed,1.2772857042635557
2019-04-09,47.58158493041992,48.38057540626881,47.51718778143909,47.77716010907096,143072800,-0.0029983043366426,44.28298314412435,0.0123783003939855,1.1722883887855216,Greed,-0.24222261871261808
2019-04-10,47.84869766235352,47.8773206328261,47.26674699962892,47.38599906529268,86781200,0.0056137838267515,44.48769912719727,0.0123764411840201,1.1788693623827744,Greed,0.4535862727647237
2019-04-11,47.45040130615234,47.93933555584752,47.32876549622773,47.90356138801222,83603200,-0.0083240793513705,44.692813110351565,0.0123183029970931,1.1690563602654005,Greed,-0.6757488716858835
2019-04-12,47.43132019042969,47.73422148659965,46.79690190331519,47.51002699837706,111042800,-0.0004021275942335,44.88282140096029,0.0123023071166137,1.1685862504437237,Greed,-0.032687169196942346
2019-04-15,47.51717376708984,47.66504879296179,47.226198455924894,47.36214754820143,70146400,0.0018100608693889,45.068695068359375,0.0123102097983029,1.1707014626881578,Greed,0.14703736971553782
2019-04-16,47.52194595336914,48.02757352365968,47.35737752813351,47.57203341989984,102785600,0.0001004307685192,45.25727246602376,0.012282558027283,1.1708190371357623,Greed,0.008176698070232207
2019-04-17,48.44733810424805,48.5069641281486,47.36929857312662,47.5911056351805,115627200,0.0194729431279381,45.48472557067871,0.0124327016423847,1.1936183296590144,Greed,1.566268031523599
2019-04-18,48.621463775634766,48.6906283886764,48.30186903803461,48.44496936686441,96783200,0.0035941225710283,45.73404197692871,0.0120311679968599,1.1979083402388349,Greed,0.29873430177073046
2019-04-22,48.78125,48.87903756789539,48.25892536678017,48.37579370201741,77758000,0.0032863310142732,45.98542544047038,0.012023769270978,1.2018450635696185,Greed,0.2733195340171305
2019-04-23,49.48483657836914,49.54923371338613,48.63099134409102,48.7573982436491,93292000,0.0144232994925128,46.21264063517253,0.0108543546376333,1.219179634865081,Greed,1.3288030448632622
2019-04-24,49.40851211547852,49.7233356470686,49.38227651790569,49.45621220944261,70162400,-0.001542380821441,46.42133191426595,0.0108523103438565,1.2172991955783734,Greed,-0.1421246511176436
2019-04-25,48.96012878417969,49.55161802291001,48.92196724896242,49.32981092311776,74172800,-0.0090750219365209,46.60871658325196,0.0111353023535764,1.2062521786751903,Greed,-0.8149775954315434
2019-04-26,48.72639846801758,48.893350644801465,48.20645752970833,48.869498774138975,74596400,-0.0047738909591601,46.772251001993816,0.0111695502648962,1.2004936623049456,Greed,-0.4274022539800499
2019-04-29,48.80033493041992,49.12470072433398,48.621456815525065,48.75024745696415,88818800,0.0015173799978438,46.91924921671549,0.0110321019838926,1.2023152673756654,Greed,0.13754223810287902
2019-04-30,47.860618591308594,48.51173378273669,47.4885527676354,48.43064325999435,186139600,-0.0192563501961858,47.01981824239095,0.0116810341247842,1.1791630635408588,Greed,-1.6485141632562046
2019-05-01,50.20989227294922,51.35232549546432,49.90221989618125,50.05724976982913,259309200,0.049085735846867,47.21054191589356,0.0143118005769726,1.2370431501982078,Greed,3.429738667952442
2019-05-02,49.88313674926758,50.71790119448601,49.63986515980281,50.04770517932468,127985200,-0.0065077917695052,47.37741521199544,0.0144131693992926,1.2289927309668252,Greed,-0.4515170528575486
2019-05-03,50.50323867797852,50.524703171639125,50.14071145926002,50.29812502467135,83569600,0.0124310933337616,47.50986417134603,0.0131041223815418,1.2442704543119885,Greed,0.9486398990955538
2019-05-06,49.72333908081055,49.8092007115888,48.53558955444818,48.72400621236716,129772400,-0.0154425660132572,47.64843521118164,0.0128100964639792,1.22505572568293,Greed,-1.2054995882880555
2019-05-07,48.382938385009766,49.47051642035154,47.89877538804212,49.1032217341043,155054800,-0.0269571738459147,47.76069081624349,0.0136722369020114,1.192031685514762,Greed,-1.971672524336444
2019-05-08,48.39247894287109,48.97442951122127,48.11820069203762,48.15397485022159,105358000,0.0001971884755203,47.888767369588216,0.0134651325448524,1.1922667404256004,Greed,0.014644376864725582
2019-05-09,47.87255859375,48.10152056516905,46.904232219536055,47.79623551042037,139634400,-0.0107438254968272,47.98615684509277,0.0136356102537875,1.1794572346207968,Greed,-0.7879240677066827
2019-05-10,47.2093505859375,47.60918957732427,46.15349960538394,47.266813330080936,164834800,-0.0138536152504513,48.059452056884766,0.0139468739535331,1.1631174878879988,Greed,-0.9933132898890095
2019-05-13,44.465576171875,45.36580404744378,43.7784343150076,44.94202857472407,229722400,-0.0581193000964475,48.03150901794434,0.0176701336485833,1.09551791356201,Greed,-3.2891262314310343
2019-05-14,45.1694564819336,45.41845431172062,44.3913332405644,44.63075577637031,146118800,0.015829780487671,48.01677322387695,0.0178740974697244,1.112859721654008,Fear,0.8856268415501193
2019-05-15,45.710567474365234,45.909288693023,44.53739806425962,44.59725372096499,106178800,0.0119795772315318,47.99797325134277,0.017807527078285,1.1261913106374235,Fear,0.6727254816947623
2019-05-16,45.50944519042969,46.08166501987308,45.21255987117796,45.468743789558665,132125600,-0.0043999078341859,47.96189511617025,0.0177711028827912,1.1212361726669575,Fear,-0.24758777568310564
2019-05-17,45.25087356567383,45.7057750661255,44.714565600818894,44.75526700637096,131516400,-0.0056817134041932,47.91449495951335,0.0177886281417733,1.1148656300754496,Fear,-0.319401437756223
2019-05-20,43.835880279541016,44.13755507522487,43.1631033991647,43.93883389096766,154449200,-0.0312699661826239,47.80951385498047,0.0185648917601159,1.0800038195248205,Fear,-1.6843602745803825
2019-05-21,44.67625427246094,45.011444418513406,44.221349184762765,44.345849947567366,113459200,0.0191709163260977,47.707899729410805,0.0186891308275173,1.1007084823807969,Fear,1.0257789141200209
2019-05-22,43.76166915893555,44.4631793828225,43.70660297552515,44.2117848841149,118994400,-0.0204713919825896,47.58056920369466,0.0189902609980966,1.0781754475794183,Fear,-1.0779942405552747
2019-05-23,43.01466369628906,43.22535309271578,42.57173044037936,43.04818271299096,146118800,-0.0170698576403354,47.41943473815918,0.019102773633324,1.0597711461779329,Fear,-0.8935800616177401
2019-05-24,42.84946441650391,43.60843364494514,42.76566504244201,43.143953201217286,94858800,-0.0038405340316401,47.266070175170896,0.0190801747896836,1.055701059025286,Fear,-0.20128400677527472
2019-05-28,42.67228317260742,43.23732057790703,42.59566985074056,42.83748532867149,111792800,-0.004134969860399,47.10743560791016,0.0190733557444134,1.051335766964625,Fear,-0.21679299205700264
2019-05-29,42.468780517578125,42.94044331585505,42.138376171721504,42.23893322191725,113924800,-0.0047689657055878,46.93915583292643,0.0190498908982032,1.0463219827469128,Fear,-0.2503408408516194
2019-05-30,42.68905258178711,42.91171385804956,42.29879255396897,42.60525320600927,84873600,0.0051866821115291,46.77805938720703,0.0191061483533634,1.051748922257726,Fear,0.27146665123722064
2019-05-31,41.91572952270508,42.61484329625762,41.89657527028308,42.19345704957382,108174400,-0.0181152546686398,46.5603391011556,0.0187848433138589,1.0326962226835597,Fear,-0.9643548453382575
2019-06-03,41.491943359375,42.5980747635717,40.76649306788243,42.042616150312135,161584400,-0.0101104327219336,46.32268842061361,0.0187441874890229,1.0222552170019226,Fear,-0.5393902898087496
2019-06-04,43.0098762512207,43.05536713031265,41.78403369307506,42.00430204941067,123872000,0.0365837984183676,46.1303092956543,0.0201881693507764,1.0596531957928457,Fear,1.8121404562598764
2019-06-05,43.70418930053711,44.290777452301086,43.36899920235605,44.12078583967478,119093600,0.0161431073472735,45.93762105305989,0.0202446250592002,1.076759291083411,Fear,0.7974021400775333
2019-06-06,44.34585952758789,44.40571518469204,43.6108303047652,43.83349524890833,90105200,0.0146821217215187,45.76886596679688,0.0205254719284985,1.0925684020598738,Fear,0.7153122604276578
2019-06-07,45.52620697021485,45.94998600483363,44.477538442467015,44.65470883240894,122737600,0.0266168579254315,45.65440190633138,0.021207827050135,1.121649139991317,Fear,1.2550488016763637
2019-06-10,46.10800552368164,46.77599298149099,45.87815821635535,45.92364909565006,104883600,0.0127794207377618,45.56712214152018,0.0213759311699134,1.135983166271415,Fear,0.597841592779304
2019-06-11,46.64192199707031,46.92683551148941,46.35222266042359,46.65389385923823,107731600,0.0115796913643215,45.49517504374186,0.0215053770220657,1.149137500731903,Fear,0.5384556314655679
2019-06-12,46.49348449707031,46.91965651730608,46.30194564843296,46.4360217464892,73012800,-0.0031824910647834,45.44960390726725,0.0212407360712909,1.145480380903616,Fear,-0.14982960355525876
2019-06-13,46.48388671875,47.11596210594479,46.35220723861215,46.61556985218604,86698400,-0.0002064327598615,45.32540372212728,0.0190461487379761,1.1452439162272188,Fear,-0.010838556534523638
2019-06-14,46.14630508422852,46.34981206628546,45.562113458938825,45.861391656050486,75046000,-0.007262336657948,45.20084266662597,0.0190522714291822,1.13692676935211,Fear,-0.381179571419728
2019-06-17,46.42164993286133,46.67783388039263,46.00984274939172,46.18462023261922,58676400,0.0059667799649449,45.0647897084554,0.0189146330625992,1.1437105612210896,Fear,0.3154584043580151
2019-06-18,47.51341247558594,47.95394916644094,46.73768561849317,46.93879971823583,106204000,0.0235183916190744,44.99112548828125,0.0193374332749002,1.1706087940987586,Fear,1.2162106151699585
2019-06-19,47.37454605102539,47.85578778829949,47.2404699870302,47.80790034833085,84496800,-0.0029226784043747,44.95751241048177,0.0187274177478608,1.167187481056275,Fear,-0.15606414315761993
2019-06-20,47.75522994995117,48.03056445872031,47.41285375699523,47.9731017236882,86056000,0.008035621038263,44.93627077738444,0.0187924895424854,1.176566557334648,Fear,0.4275974729211024
2019-06-21,47.59242248535156,48.08802900374868,47.44158508352656,47.59721196010919,191202400,-0.003409207007698,44.926932907104494,0.0186989980241418,1.1725553983823596,Fear,-0.18232030418402415
2019-06-24,47.544551849365234,47.92284008728449,47.44638768282357,47.53497289720029,72881600,-0.0010058457520429,44.93810628255208,0.0185176052397259,1.1713759885158617,Fear,-0.05431834943133223
2019-06-25,46.823875427246094,47.70734167307266,46.75683374423649,47.50862049453703,84281200,-0.0151579180807603,45.01671625773112,0.0151996783897638,1.1536203672401686,Greed,-0.9972525531177275
2019-06-26,47.83663940429688,48.12155290184591,47.2500547257955,47.35061178611295,104270000,0.0216292215842832,45.10562235514323,0.0154190966640332,1.1785722777873484,Greed,1.4027554308506167
2019-06-27,47.822261810302734,48.26040551847954,47.781560414893725,47.953941291150265,83598800,-0.0003005561045504,45.176012166341145,0.0153084240059339,1.1782180506946054,Greed,-0.019633379924275517
2019-06-28,47.38650894165039,47.76479699534766,47.17821249974861,47.56846875787394,124442400,-0.0091119251193273,45.2385809580485,0.0153962341303295,1.1674822160424363,Greed,-0.5918281731879776
2019-07-01,48.255619049072266,48.959521979698415,48.04013654706308,48.64348243807098,109012000,0.0183408764822083,45.33873914082845,0.0156347184151151,1.1888948631620455,Greed,1.1730864602254032
2019-07-02,48.53814315795898,48.633914390891135,48.210135361751455,48.22210722253035,67740800,0.0058547401205113,45.49548123677572,0.0143014114977956,1.1958555336164702,Greed,0.40938197753513644
2019-07-03,48.940372467041016,48.94755485247247,48.52856532024344,48.66982377146037,45448000,0.0082868705498899,45.63761850992839,0.0140255692163988,1.2057654336199195,Greed,0.5908402305840699
2019-07-05,48.89728546142578,49.10079616973039,48.57885290715956,48.686596019379415,69062000,-0.0008803979913363,45.80880572001139,0.0133271053452361,1.2047038801541377,Greed,-0.06606070624713765
2019-07-08,47.889305114746094,48.21970578842082,47.50383461771007,48.07844734407372,101354400,-0.0206142393625279,45.9712937672933,0.0135325413842292,1.179869826007674,Greed,-1.5233087989334877
2019-07-09,48.18140411376953,48.24604558375023,47.59960531085121,47.69297997634442,82312000,0.0060994620473933,46.14902509053548,0.0134637550692361,1.1870663972322724,Greed,0.45302829827395014
2019-07-10,48.65785217285156,48.77756346841761,48.25801688405682,48.32745148133247,71588400,0.0098886296040066,46.34854405721028,0.013414787236201,1.1988048571498648,Greed,0.737143976262348
2019-07-11,48.30350112915039,48.93557653682741,48.29392583427121,48.676999735509774,80767200,-0.0072825048348287,46.5430347442627,0.0134821703107499,1.1900745549816547,Greed,-0.5401581990862445
2019-07-12,48.674617767333984,48.84221286513295,48.41125143272195,48.47110708574294,70380800,0.0076830173695139,46.742553583780925,0.0134949693708245,1.1992179184585954,Greed,0.5693245503857333
2019-07-15,49.13191604614258,49.28993219429551,48.84221307681378,48.863760235202925,67789600,0.0093950050310511,46.983093134562175,0.0128253495700152,1.2104845768358403,Greed,0.7325340319000729
2019-07-16,48.96192932128906,49.34739991342239,48.72250668402115,48.98347648185129,67467200,-0.0034598024773524,47.23209266662597,0.0126037863384529,1.2062965392981069,Greed,-0.274505008609745
2019-07-17,48.68659210205078,49.10318513012988,48.66743785371506,48.85418720836417,56430000,-0.005623496113307,47.42131652832031,0.0113170683756368,1.1995129353978682,Greed,-0.49690396193179937
2019-07-18,49.23964309692383,49.29231635081576,48.77037328587706,48.84220078239317,74162400,0.0113594106918351,47.605831654866535,0.0111758469956861,1.213138695461221,Greed,1.0164250366186882
2019-07-19,48.504615783691406,49.44075887452363,48.449549617553735,49.270767248666,83717200,-0.0149275516027925,47.74445686340332,0.0115064689851619,1.1950295049833797,Greed,-1.297318197445475
2019-07-22,49.61314392089844,49.615536831346986,48.74882832018021,48.75840361527281,89111600,0.0228540752111214,47.88068809509277,0.0112586296254987,1.2223407991697788,Greed,2.029916248364825
2019-07-23,50.00102233886719,50.01778367694192,49.629916523049886,49.91004422158838,73420800,0.0078180576217297,48.01045532226563,0.0111448378131663,1.2318971299710793,Greed,0.7014958631783403
2019-07-24,49.96032333374024,50.075245181428414,49.601189363077445,49.72090068663171,59966400,-0.0008139634596094,48.12106870015462,0.0110360151691396,1.230894410721285,Greed,-0.07375519579617061
2019-07-25,49.56525802612305,50.09677638691701,49.49582343979237,50.01297703191054,55638400,-0.0079075810814536,48.22346115112305,0.011150850077745,1.2211610133657982,Greed,-0.709146031586923
2019-07-26,49.7376594543457,50.21410815935007,49.59400441218691,49.6754072312038,70475600,0.0034782715774785,48.33192024230957,0.0111437799982218,1.2254085430101134,Greed,0.31212672702023225
2019-07-29,50.20212936401367,50.43197666906582,49.90524767605758,49.91003715101464,86693600,0.009338394986083,48.46711438496907,0.0110635482673721,1.2368518920040623,Greed,0.8440687165096201
2019-07-30,49.98665237426758,50.3170567461196,49.63470084424237,49.98186289912939,135742800,-0.0042921882493006,48.58594779968261,0.0111229485204714,1.2315430908470772,Greed,-0.3858858324661826
2019-07-31,51.006595611572266,53.0009865627098,50.59000257247256,51.81584527199262,277125600,0.0204043117284193,48.70238723754883,0.0109332276339374,1.256671879979702,Greed,1.8662660663062645
2019-08-01,49.90284729003906,52.20130555133348,49.49822619298105,51.21248911312201,216071600,-0.0216393254303525,48.78666394551595,0.0117522604583188,1.2294783482096483,Greed,-1.84129049105912
2019-08-02,48.84700775146485,49.42401353399936,48.27478779132679,49.20853462057314,163448400,-0.0211579017212705,48.82305653889974,0.0124085669943599,1.2034651661497988,Greed,-1.7051043630491307
2019-08-05,46.28997421264648,47.56130789792777,46.10801431407637,47.4032917256457,209572000,-0.0523478029980593,48.77964159647624,0.0157514116716268,1.1404664087171623,Greed,-3.323372157960547
2019-08-06,47.16625213623047,47.4224360714676,46.45755963373709,47.00104995792599,143299200,0.0189301881992534,48.76703160603841,0.016157858169324,1.162055652469105,Greed,1.1715778168663913
2019-08-07,47.6546745300293,47.77917530974308,46.4048918709798,46.7855729428345,133457600,0.0103553361074379,48.79472490946452,0.0160108346239401,1.1740891293259708,Greed,0.6467705369933776
2019-08-08,48.70574188232422,48.72968560566816,47.73847610399667,47.93240784186512,108038000,0.0220559129332127,48.82369499206543,0.0160302348195634,1.199984736938216,Greed,1.3758945630849726
2019-08-09,48.304386138916016,48.72977163292733,47.89581833034356,48.37888855875372,98478800,-0.0082404194638467,48.839765803019205,0.0161130998982765,1.1900963593556313,Greed,-0.5114111819494221
2019-08-12,48.18181991577149,48.5591433982837,47.86217750716622,47.97513398491319,89927600,-0.002537372544018,48.86627616882324,0.0160228611244143,1.1870766415286664,Greed,-0.15835951671276505
2019-08-13,50.22224044799805,50.984093390193046,48.18181792423024,48.31159941836152,188874000,0.0423483491448331,48.9318302154541,0.0174695145840885,1.2373473776057984,Greed,2.4241285549745397
2019-08-14,48.72736358642578,49.61419017383491,48.68890954638256,48.82590068884438,146189600,-0.0297652364418133,48.93813756306966,0.0183502592911897,1.200517440350704,Fear,-1.6220608095769056
2019-08-15,48.4846305847168,49.30175878721862,47.98714105517574,48.89800235789184,108909600,-0.0049814515673202,48.92294616699219,0.0183108143833455,1.1945371208658735,Fear,-0.27204970041371024
2019-08-16,49.62862014770508,49.78724034646014,48.9893353470352,49.09508214620524,110481600,0.0235948907765606,48.94732398986817,0.0188153912285792,1.2227220937612513,Fear,1.2540207370613528
2019-08-19,50.55389022827149,51.12587848929439,50.47698214806522,50.61877729536903,97654400,0.018643880845621,49.03614349365235,0.018648700378864,1.2455183787846444,Fear,0.9997415619777739
2019-08-20,50.556297302246094,51.274892121646914,50.54668562484565,50.68127111152873,107537200,4.761402067665621e-05,49.1153065999349,0.018635281572274,1.245577682922485,Fear,0.002555047021532395
2019-08-21,51.10425567626953,51.34698995795277,50.85431171958834,51.18837344081834,86141600,0.0108385780459261,49.19685338338216,0.0186503464143016,1.2590779738511042,Fear,0.5811462052852154
2019-08-22,51.06100082397461,51.53685773953752,50.65003098745678,51.23644237187765,89014800,-0.0008464041149318,49.288770039876304,0.0185790813195282,1.2580122850730169,Fear,-0.045556833536336216
2019-08-23,48.700927734375,50.96245512141073,48.30678298506462,50.33278212314745,187272000,-0.0462206586536683,49.28964703877767,0.0205178985739113,1.1998661286625354,Fear,-2.252699441278957
2019-08-26,49.62621307373047,49.79444493377358,49.28253601154714,49.47480256610192,104174400,0.0189993370229448,49.30612360636393,0.0207396704299507,1.222662789623411,Fear,0.9160867375938319
2019-08-27,49.06624603271485,50.121304742904,48.91483550162449,49.9554748597441,103493200,-0.0112836947720285,49.309600830078125,0.0208406928333552,1.2088666358961837,Fear,-0.5414260870429953
2019-08-28,49.39550018310547,49.44116390949585,48.86436782300073,49.05182673447064,63755200,0.0067104002652067,49.33323109944661,0.0208418186538958,1.2169786148903008,Fear,0.32196807661755455
2019-08-29,50.23184967041016,50.306355759343454,49.667070999812736,50.10928152499413,83962000,0.0169316938628902,49.36630465189616,0.0209646164404161,1.2375841242353076,Fear,0.807631940751793
2019-08-30,50.166954040527344,50.57792012503005,49.79684033035191,50.50822538767908,84573600,-0.0012919219640251,49.421715927124026,0.020756877675667,1.235985262122879,Fear,-0.06224066953670985
2019-09-03,49.43635559082031,49.74398065522446,49.08066479769928,49.61179715086799,80092000,-0.0145633408222635,49.415822982788086,0.0205422546871395,1.2179851874992889,Fear,-0.7089455877197791
2019-09-04,50.27511215209961,50.34480690239136,49.82569194490394,50.08284558735108,76752400,0.0169663914593867,49.42495930989583,0.0207280419250585,1.2386500009821364,Fear,0.8185235981636898
2019-09-05,51.25807189941406,51.42390177073253,50.83268270783798,50.950446853296846,95654800,0.0195516171966092,49.468217595418295,0.0210186444730636,1.2628676116419189,Fear,0.9302035258108835
2019-09-06,51.25325012207031,51.532036389387336,51.07300094931551,51.44311463765885,77449200,-9.406864450955954e-05,49.52448399861654,0.0209518592383859,1.2627488153974966,Fear,-0.004489751646346324
2019-09-09,51.47196578979492,52.01752111151944,50.72693789572652,51.63298798303403,109237600,0.0042673521621301,49.58229420979818,0.0209551427453116,1.2681374092851103,Fear,0.20364223780269194
2019-09-10,52.07999420166016,52.099221220377856,50.88073870497151,51.39745153948648,127111600,0.0118128072735428,49.6448897043864,0.0209924759184842,1.2831176720973652,Fear,0.5627162474504229
2019-09-11,53.73588943481445,53.76473179985821,52.32754223662438,52.40925799253917,177158400,0.0317952269107877,49.76986427307129,0.0216755198000593,1.3239146896349423,Fear,1.4668726380762833
2019-09-12,53.6157341003418,54.41604113184608,53.56045869591141,54.02670396356076,128906800,-0.0022360350919363,49.85683555603028,0.0214285199833105,1.3209543699301889,Fear,-0.1043485548081634
2019-09-13,52.57268905639648,53.06296532020904,52.15691521661223,52.87310442243304,159053200,-0.0194540849145747,49.94583028157552,0.0213493538527945,1.2952564114492882,Fear,-0.911225934457416
2019-09-16,52.849063873291016,52.904342934889065,52.28668725047645,52.32754329567108,84632400,0.0052570036240309,50.07923215230306,0.0209030402094111,1.3020655790983264,Fear,0.2514946903113193
2019-09-17,53.04133605957031,53.07017842826459,52.661610598516674,52.86349251065767,73274800,0.0036381379761103,50.30427754720052,0.0181197868870467,1.30680267332903,Fear,0.20078260295164385
2019-09-18,53.538818359375,53.558045380154766,52.73851149691622,53.12784858296348,101360000,0.009379143452306,50.51669642130534,0.0179443348802814,1.31905936306604,Fear,0.5226799162454617
2019-09-19,53.10382843017578,53.77675595935053,52.96202958128968,53.35617442002631,88242400,-0.0081247577464146,50.69833488464356,0.0180493573424469,1.3083423252879884,Fear,-0.45014110986143013
2019-09-20,52.32754898071289,53.48835439269536,52.26506390489358,53.20476404800031,221652400,-0.014618144725358,50.819061787923175,0.0180103015208855,1.2892167878266172,Fear,-0.8116546360096296
2019-09-23,52.56548309326172,52.83465410674232,52.3083257615272,52.620758497705765,76662000,0.0045470142818371,50.96109835306803,0.0178970629396492,1.295078874973249,Fear,0.2540648315966768
2019-09-24,52.315528869628906,53.471530215080406,52.19776839960509,53.12064347326149,124763200,-0.0047551018068138,51.09888865152995,0.0179251840551058,1.2889206430748972,Fear,-0.2652749222655463
2019-09-25,53.12063980102539,53.2335962580172,52.1857474445808,52.52461681555622,87613600,0.0153895210235346,51.19550196329752,0.0164984997480034,1.3087565144091662,Greed,0.9327830565562178
2019-09-26,52.84666442871094,53.09901405388438,52.59191280094367,52.8731011259611,75334000,-0.0051576067860004,51.332811991373696,0.015442449629862,1.3020064629292272,Greed,-0.33398890134806225
2019-09-27,52.58951568603516,53.10382666173709,52.21940189013441,53.002883868542426,101408000,-0.0048659408395145,51.469641494750974,0.0154404504110849,1.295670976507948,Greed,-0.31514241553608935
