Date,Close,High,Low,Open,Volume,Returns,Rolling Mean,Rolling Volatility,Cumulative Return,Fear_Greed,Risk_Adjustment_Returns,Fear_Signal,Investor_Bias,Recommendataion,sharpe_Rato,Rolling_Sharpe,Performance,Recommendation,Strategy_Return,Cumulative_Strategy_Return,Cumulative_Market_Return,Recommendation_Shifted
2020-09-04,117.43609619140624,120.09627025828247,107.65946373638324,116.5720249717954,332607200,0.0006616650217137,111.79851048787437,0.0310192880713612,2.893324637899364,Fear,0.0213307610474976,Greed,Neutral,Hold,0.0213307610474976,0.4057781159273571,Good,Hold,0.0006616650217137,1.1928094563392808,2.8933246378993838,Buy
2020-09-08,109.53323364257812,115.52348229389388,109.39731283157244,110.63031087630355,231366600,-0.0672950038797903,112.3868756612142,0.0338945585632006,2.6986183451664334,Fear,-1.9854220480349505,Fear,Fear,Buy,-1.9854220480349505,0.2939252028660946,Good,Buy,0.0,1.1928094563392808,2.698618345166452,Hold
2020-09-09,113.90215301513672,115.66913123084257,111.90216871799984,113.8439033465614,176940500,0.0398867012984842,113.17118555704752,0.0341436175100316,2.8062573290186967,Fear,1.1682037290502465,Greed,Neutral,Hold,1.1682037290502465,0.3639642389264835,Good,Hold,0.0398867012984842,1.2403866908302932,2.8062573290187163,Buy
2020-09-10,110.1837158203125,116.989496927167,109.22255937183644,116.85357611251904,182274400,-0.0326458903224601,113.7738037109375,0.0348777495685313,2.7146445600389524,Fear,-0.9360090810421752,Fear,Fear,Buy,-0.9360090810421752,0.2958695575980973,Good,Buy,0.0,1.2403866908302932,2.7146445600389715,Hold
2020-09-11,108.73714447021484,111.8730493064842,106.79540974753245,111.23227329257654,180860300,-0.0131287217836865,114.2910540262858,0.0350437646242002,2.679004746868603,Fear,-0.3746378827867195,Fear,Fear,Buy,-0.3746378827867195,0.2601795148477262,Good,Buy,-0.0131287217836865,1.2241019990621946,2.6790047468686216,Buy
2020-09-14,111.99925231933594,112.55264638404466,109.51383440164484,111.37789783991316,140150100,0.0299999403609008,114.59173940022788,0.0300718311178635,2.759374729501231,Fear,0.997609365499529,Greed,Neutral,Hold,0.997609365499529,0.1560177326668253,Good,Hold,0.0299999403609008,1.26082498602972,2.7593747295012503,Buy
2020-09-15,112.17401123046876,115.3681656075008,110.3002370034296,114.88273194668368,184642000,0.001560357837341,114.8117566426595,0.0297851730100479,2.7636803414865696,Fear,0.0523870664378756,Greed,Neutral,Hold,0.0523870664378756,0.1248304323954048,Good,Hold,0.0,1.26082498602972,2.7636803414865887,Hold
2020-09-16,108.86334991455078,112.62060910915572,108.7759754111815,111.87304453196484,154679000,-0.029513621556387,114.89791692097982,0.0303362421510499,2.6821141257851084,Fear,-0.9728832401005068,Fear,Fear,Buy,-0.9728832401005068,0.0835893160986423,Good,Buy,0.0,1.26082498602972,2.682114125785127,Hold
2020-09-17,107.12549591064452,108.9313097079175,105.54298485481058,106.52356291630672,178011000,-0.0159636278441764,114.91330744425456,0.030493826296706,2.6392978540454664,Fear,-0.5235036000024968,Fear,Fear,Buy,-0.5235036000024968,0.0613298053635188,Good,Buy,-0.0159636278441764,1.2406976451761027,2.639297854045485,Buy
2020-09-18,103.72746276855467,107.64976770036112,102.99931226553164,107.18375552641912,287104900,-0.0317201158622799,114.6913838704427,0.0303356381991414,2.555579020320077,Fear,-1.04563865292861,Fear,Fear,Buy,-1.04563865292861,-0.0196411774376392,Poor,Hold,-0.0317201158622799,1.2013425721210589,2.5555790203200957,Buy
2020-09-21,106.87307739257812,106.97987339137704,100.09642017457678,101.49447149912258,195713800,0.0303257646534957,114.6579699198405,0.0306077154655444,2.633078908243716,Fear,0.990788243821526,Greed,Neutral,Hold,0.990788243821526,0.0427401069746997,Good,Hold,0.0,1.2013425721210589,2.6330789082437343,Hold
2020-09-22,108.55265808105467,109.57207159281867,105.97986595474056,109.39731520243424,183055400,0.0157156575767623,114.62827707926432,0.030627607721616,2.674459474738269,Fear,0.5131206367668959,Greed,Neutral,Hold,0.5131206367668959,0.0403410175222827,Good,Hold,0.0,1.2013425721210589,2.674459474738288,Hold
2020-09-23,103.99930572509766,108.84393137946276,103.6594962513126,108.36820848614498,150718700,-0.0419460235838454,114.55530039469402,0.0311160686833514,2.5622765345368586,Fear,-1.348050231239159,Fear,Fear,Buy,-1.348050231239159,0.0340821178120679,Good,Buy,0.0,1.2013425721210589,2.562276534536877,Hold
2020-09-24,105.0672607421875,107.03812018263172,101.94106684060164,102.10611250444197,167743300,0.0102688667933301,114.40028508504231,0.0305418635390002,2.588588210957693,Fear,0.336222666315608,Greed,Neutral,Hold,0.336222666315608,0.0028196877042262,Good,Hold,0.0102688667933301,1.2136789989673267,2.588588210957712,Buy
2020-09-25,109.00897216796876,109.16431448128618,104.53327361353668,105.2711347875361,149981400,0.0375160768248576,114.311935933431,0.0311678174625875,2.685701885147903,Fear,1.203679945504374,Greed,Neutral,Hold,1.203679945504374,0.0203274798991814,Good,Hold,0.0,1.2136789989673267,2.6857018851479224,Hold
2020-09-28,111.61089324951172,111.96040603666982,109.49440244155606,111.65943957272272,137672400,0.023868870880956,114.31363525390626,0.0314785618063738,2.7498065566692382,Fear,0.7582579861105031,Greed,Neutral,Hold,0.7582579861105031,0.0467413834556755,Good,Hold,0.0,1.2136789989673267,2.749806556669258,Hold
2020-09-29,110.7662582397461,111.9507176542682,110.26141045029476,111.21286376254167,99382200,-0.0075676753870018,114.29688771565756,0.0315084558038479,2.728996913271316,Fear,-0.2401791898058556,Fear,Fear,Buy,-0.2401791898058556,0.0420919295401663,Good,Buy,0.0,1.2136789989673267,2.7289969132713363,Hold
2020-09-30,112.4361572265625,113.84391947599966,110.30996254389598,110.47500823299627,142675200,0.0150758815306555,114.30489756266276,0.0315914114265987,2.7701389474333187,Fear,0.4772145608525174,Greed,Neutral,Hold,0.4772145608525174,0.0472549383359239,Good,Hold,0.0150758815306555,1.2319762797720026,2.7701389474333395,Buy
2020-10-01,113.38758850097656,114.2904953515838,112.45555681762868,114.21282419285578,116120400,0.0084619689776208,114.3399294535319,0.0316242580108007,2.7935797772701987,Fear,0.2675784195389111,Greed,Neutral,Hold,0.2675784195389111,0.0545470659551794,Good,Hold,0.0,1.2319762797720026,2.7935797772702196,Hold
2020-10-02,109.72740936279295,112.008953243385,108.95072003519334,109.6011992914294,144712000,-0.0322802450124607,114.16986592610677,0.0319162284972697,2.703402337598061,Fear,-1.0114053737653288,Fear,Fear,Buy,-1.0114053737653288,-0.0077805568068689,Poor,Hold,0.0,1.2319762797720026,2.7034023375980816,Hold
2020-10-05,113.10604095458984,113.25167253166546,110.24198536966456,110.59149819179416,106243800,0.0307911360654298,113.91517537434896,0.0309486714336361,2.786643166814644,Fear,0.9949097857546452,Greed,Neutral,Hold,0.9949097857546452,-0.0381395246352189,Poor,Hold,0.0,1.2319762797720026,2.786643166814665,Hold
2020-10-06,109.86333465576172,112.73710064616576,108.97984195840536,112.32933079739348,161498200,-0.0286696119098538,113.50425593058269,0.031217826887027,2.706751188690822,Fear,-0.9183730825853178,Fear,Fear,Buy,-0.9183730825853178,-0.083561152996369,Poor,Hold,0.0,1.2319762797720026,2.706751188690842,Hold
2020-10-07,111.7274169921875,112.18372583418272,110.80508856065056,111.2808188977388,96849000,0.0169672834186815,113.18888651529949,0.0314124739977475,2.752677403253193,Fear,0.5401447660537076,Greed,Neutral,Hold,0.5401447660537076,-0.0554585661882766,Poor,Hold,0.0,1.2319762797720026,2.752677403253213,Hold
2020-10-08,111.62061309814452,113.00895361392692,111.25167878876417,112.86332203954676,83477200,-0.0009559327237507,112.81502227783204,0.0312717893202807,2.750046028845494,Fear,-0.03056853299823,Fear,Fear,Buy,-0.03056853299823,-0.0732093407281526,Poor,Hold,0.0,1.2319762797720026,2.7500460288455137,Hold
2020-10-09,113.56234741210938,113.59147224549314,111.57206651675104,111.92157933161523,100506900,0.0173958398907694,112.55482991536458,0.0314311988251417,2.7978853892555366,Fear,0.5534577280219592,Greed,Neutral,Hold,0.5534577280219592,-0.0400473967361322,Poor,Hold,0.0,1.2319762797720026,2.7978853892555566,Hold
2020-10-12,120.77589416503906,121.5331694774322,115.80505089927544,116.56232621166858,240226800,0.0635205850998505,112.541641998291,0.0336132322745373,2.975608706223372,Fear,1.8897493874151643,Greed,Neutral,Hold,1.8897493874151643,0.0249382568404481,Good,Hold,0.0,1.2319762797720026,2.975608706223393,Hold
2020-10-13,117.572021484375,121.73704283997937,116.1642669468104,121.62053610441286,262330500,-0.0265274184290947,112.28468577067058,0.0333482748375964,2.8966734889921266,Fear,-0.7954659891188147,Fear,Fear,Buy,-0.7954659891188147,-0.0428734673090539,Poor,Hold,0.0,1.2319762797720026,2.896673488992148,Hold
2020-10-14,117.65941619873048,119.44580856247916,116.13515475963598,117.4749490324475,150712000,0.0007433291802938,111.86429926554362,0.0324256248403119,2.898826670922278,Fear,0.0229241281842527,Greed,Neutral,Hold,0.0229241281842527,-0.0903052751806219,Poor,Hold,0.0,1.2319762797720026,2.8988266709222996,Hold
2020-10-15,117.19342041015624,117.66914343297422,114.70800186646709,115.26139607055823,112559200,-0.0039605481960502,111.51834818522136,0.0322514960337412,2.8873457281800943,Fear,-0.1228019993834305,Fear,Fear,Buy,-0.1228019993834305,-0.0698456464928131,Poor,Hold,0.0,1.2319762797720026,2.887345728180116,Hold
2020-10-16,115.55261993408205,118.00892036442944,115.34873869497105,117.74678205190853,115393800,-0.0140007900642519,111.45815404256184,0.0288344928398129,2.8469206067969304,Fear,-0.4855570077834165,Fear,Fear,Buy,-0.4855570077834165,-9.722450665996714e-05,Poor,Hold,0.0,1.2319762797720026,2.8469206067969517,Hold
2020-10-19,112.60118865966795,116.9118342796432,112.29051143113706,116.4652362265756,120639300,-0.0255418810590164,111.29699045817055,0.0292046922908806,2.77420489927366,Fear,-0.8745814133091228,Fear,Fear,Buy,-0.8745814133091228,-0.0299609636518806,Poor,Hold,0.0,1.2319762797720026,2.774204899273681,Hold
2020-10-20,114.08660888671876,115.51378488263892,112.26137377590751,112.81476779400624,124423700,0.0131918698615198,111.44876963297526,0.0264724359260562,2.810801849274069,Fear,0.498324744211973,Greed,Neutral,Hold,0.498324744211973,0.0528305960896834,Good,Hold,0.0,1.2319762797720026,2.8108018492740903,Hold
2020-10-21,113.46525573730467,115.25164788351834,113.05748587164362,113.27107784719723,89946000,-0.0054463284997017,111.43420639038088,0.0254929674345837,2.7954932990553534,Fear,-0.213640429019386,Fear,Fear,Buy,-0.213640429019386,0.006769124154029,Good,Buy,0.0,1.2319762797720026,2.7954932990553747,Hold
2020-10-22,112.37789916992188,114.60118635769,111.25168945435152,114.02837075211396,101988000,-0.0095831676429678,111.50734583536784,0.0248073219435096,2.7687036181257128,Fear,-0.3863039978595943,Fear,Fear,Buy,-0.3863039978595943,0.0250926269267817,Good,Buy,-0.0095831676429678,1.2201700445507877,2.7687036181257336,Buy
2020-10-23,111.68858337402344,113.15459517987492,110.950722097239,112.99925284491812,82572600,-0.006133908900149,111.60572713216146,0.0247030560124917,2.7517206423606164,Fear,-0.2483056710492515,Fear,Fear,Buy,-0.2483056710492515,0.029303700651364,Good,Buy,-0.006133908900149,1.2126856326548225,2.7517206423606373,Buy
2020-10-26,111.69828033447266,113.15458121285104,109.591492767667,110.6885775032748,111850700,8.6821411430682e-05,111.59569473266602,0.0240961807327437,2.751959550630649,Fear,0.0036031191994133,Greed,Neutral,Hold,0.0036031191994133,-0.0038298408919731,Poor,Hold,8.6821411430682e-05,1.2127909197330713,2.7519595506306698,Buy
2020-10-27,113.203125,113.86331505621116,111.20314074462335,112.12546171107986,92276800,0.0134724067462919,111.62999852498372,0.02421739382834,2.789035069046088,Fear,0.5563111721182005,Greed,Neutral,Hold,0.5563111721182005,0.0129676292973709,Good,Hold,0.0,1.2127909197330713,2.789035069046109,Hold
2020-10-28,107.96045684814452,112.06722939685508,107.86337158513632,111.69830243457162,143937800,-0.0463120444056245,111.59990208943684,0.0251149280414819,2.659869153079581,Fear,-1.8440046624514188,Fear,Fear,Buy,-1.8440046624514188,-0.0160697514476594,Poor,Hold,0.0,1.2127909197330713,2.6598691530796015,Hold
2020-10-29,111.96041107177734,113.52350793821677,108.9313025825577,109.09635564462052,146129200,0.0370501787451593,111.76106592814128,0.0258065897164516,2.758417780639915,Fear,1.4356867432793707,Greed,Neutral,Hold,1.4356867432793707,0.0492365933284028,Good,Hold,0.0,1.2127909197330713,2.7584177806399364,Hold
2020-10-30,105.68860626220705,108.72741799712836,104.58181822292556,107.82451118538518,190272600,-0.0560180580754521,111.8264373779297,0.0272363595937371,2.6038965732076687,Fear,-2.0567380850829,Fear,Fear,Buy,-2.0567380850829,0.0155332789232598,Good,Buy,0.0,1.2127909197330713,2.6038965732076886,Hold
2020-11-02,105.60123443603516,107.4555945603439,104.19347979423505,105.9313331743507,122866900,-0.0008266910621861,111.7840426127116,0.02666699267697,2.601743955183741,Fear,-0.0310005358384502,Fear,Fear,Buy,-0.0310005358384502,-0.018526347065406,Poor,Hold,-0.0008266910621861,1.2117883163194274,2.601743955183761,Buy
2020-11-03,107.22260284423828,108.2420092157662,105.56242040449504,106.46532742335162,107624400,0.0153536880213764,111.73970743815104,0.0266596920778654,2.6416903201831343,Fear,0.5759139294082104,Greed,Neutral,Hold,0.5759139294082104,-0.0164332373106955,Poor,Hold,0.0,1.2117883163194274,2.6416903201831543,Hold
2020-11-04,111.60118865966795,112.22254311397376,109.07693526315953,110.81478854874676,138235500,0.0408364066836768,111.99310353597004,0.0264589575403128,2.749567460430465,Fear,1.5433868330397582,Greed,Neutral,Hold,1.5433868330397582,0.0799479981652683,Good,Hold,0.0,1.2117883163194274,2.749567460430486,Hold
2020-11-05,115.56234741210938,116.13516303960806,113.46527764397302,114.51380882447592,126387100,0.035493876006295,112.3429397583008,0.0271010448184952,2.847160266941928,Fear,1.3096866280990054,Greed,Neutral,Hold,1.3096866280990054,0.1123967968913815,Good,Hold,0.0,1.2117883163194274,2.847160266941949,Hold
2020-11-06,115.43106842041016,115.9270597389854,112.94135464559444,115.0712250344642,114457900,-0.0011360014281387,112.55700963338217,0.0263378013463825,2.843925888812542,Fear,-0.0431319764774036,Fear,Fear,Buy,-0.0431319764774036,0.0708363994919889,Good,Buy,0.0,1.2117883163194274,2.843925888812563,Hold
2020-11-09,113.1261215209961,118.64043465344768,112.86353836131654,117.1913486850412,154515300,-0.0199681674176248,112.60751724243164,0.0263127672970094,2.787137900541415,Fear,-0.7588775134227064,Fear,Fear,Buy,-0.7588775134227064,0.0202652161742153,Good,Buy,-0.0199681674176248,1.1875911243444395,2.7871379005414365,Buy
2020-11-10,112.78573608398438,114.36124992222892,110.99625432436308,112.37727008295128,138023400,-0.0030089022096327,112.67483317057292,0.026276011761126,2.778751675153925,Fear,-0.1145113739857665,Fear,Fear,Buy,-0.1145113739857665,0.0244541433682183,Good,Buy,-0.0030089022096327,1.1840177787862594,2.7787516751539463,Buy
2020-11-11,116.20906066894533,116.34521597780906,113.24281153166176,113.9722181519638,112295000,0.0303524603715119,112.80059661865236,0.0267040332554832,2.863093625256307,Fear,1.1366245720683246,Greed,Neutral,Hold,1.1366245720683246,0.0464344770754119,Good,Hold,0.0303524603715119,1.219955631496035,2.863093625256329,Buy
2020-11-12,115.93675994873048,117.22051541325985,115.31433350652888,116.33550583009225,103162300,-0.0023431969817789,112.88556900024416,0.0266789830128458,2.8563848329150554,Fear,-0.0878293217043041,Fear,Fear,Buy,-0.0878293217043041,0.0345875523673047,Good,Buy,0.0,1.219955631496035,2.856384832915078,Hold
2020-11-13,115.98541259765624,116.3841511366973,114.6335792098394,116.16047053233304,81581900,0.0004196481680813,113.09416910807292,0.0259261893564245,2.857583509577524,Fear,0.0161862648734111,Greed,Neutral,Hold,0.0161862648734111,0.068840606988596,Good,Hold,0.0004196481680813,1.2204675836419328,2.8575835095775464,Buy
2020-11-16,116.99684143066406,117.66789057082232,114.90587400574458,115.6547283105298,91183000,0.0087203106869686,113.2238624572754,0.0253938368421556,2.882502525594998,Fear,0.3434026429787977,Greed,Neutral,Hold,0.3434026429787977,0.0471237022294011,Good,Hold,0.0,1.2204675836419328,2.882502525595021,Hold
2020-11-17,116.11181640625,117.35666927518156,115.6936229499769,116.26742672482064,74271000,-0.0075645206621971,113.43214518229166,0.0248167393610432,2.8606977756812992,Fear,-0.3048152520017084,Fear,Fear,Buy,-0.3048152520017084,0.0675756299155214,Good,Buy,0.0,1.2204675836419328,2.860697775681322,Hold
2020-11-18,114.78916931152344,116.53002096182686,114.75999422898964,115.35324564020682,76322100,-0.0113911498042448,113.5342035929362,0.0247726412381526,2.828111138773844,Fear,-0.4598278275915599,Fear,Fear,Buy,-0.4598278275915599,0.0342432101273458,Good,Buy,-0.0113911498042448,1.2065650545654427,2.828111138773866,Buy
2020-11-19,115.38240814208984,115.79087409284412,113.60265410249276,114.36123584529592,74113000,0.0051680732086878,113.6595967610677,0.0247795170518151,2.8427270241813325,Fear,0.2085623056285206,Greed,Neutral,Hold,0.2085623056285206,0.0422142380815708,Good,Hold,0.0051680732086878,1.2128006710984813,2.8427270241813547,Buy
2020-11-20,114.11810302734376,115.5088387291352,114.06948036722603,115.38241090893904,73604300,-0.0109575206056468,113.6781219482422,0.0246889857916923,2.8115777842376364,Fear,-0.4438222249426682,Fear,Fear,Buy,-0.4438222249426682,0.0089715729827499,Good,Buy,0.0,1.2128006710984813,2.8115777842376586,Hold
2020-11-23,110.7239227294922,114.39041080457729,110.6266699980908,113.96248988252184,127959300,-0.0297426982030912,113.34305623372396,0.0222228350747397,2.7279538747265404,Fear,-1.3383845086849064,Fear,Fear,Buy,-1.3383845086849064,-0.0986328902205857,Poor,Hold,-0.0297426982030912,1.1767287067574927,2.727953874726562,Buy
2020-11-24,112.00768280029295,112.66901178958844,109.49852215679763,110.78228497711366,113874200,0.0115942430430062,113.15757827758787,0.0218981110446487,2.7595824349602305,Fear,0.5294631586882703,Greed,Neutral,Hold,0.5294631586882703,-0.0544685852936828,Poor,Hold,0.0,1.1767287067574927,2.7595824349602527,Hold
2020-11-25,112.84406280517578,113.5442943299849,112.00767597497683,112.37724673524148,76499200,0.0074671663940593,112.99706649780272,0.021954946820198,2.780188696180202,Fear,0.3401131624327003,Greed,Neutral,Hold,0.3401131624327003,-0.0438956174854012,Poor,Hold,0.0,1.1767287067574927,2.7801886961802245,Hold
2020-11-27,113.38871002197266,114.26399962865096,113.02887409805057,113.36926243956174,46691300,0.0048265473898896,112.87024281819662,0.0219748688662917,2.7936074086751512,Fear,0.2196394171568082,Greed,Neutral,Hold,0.2196394171568082,-0.0324809036007266,Poor,Hold,0.0,1.1767287067574927,2.793607408675174,Hold
2020-11-30,115.78116607666016,117.64844554887398,113.6026659391683,113.75827627180732,169410200,0.0210995967254929,112.87786102294922,0.0221847705802719,2.8525513984075466,Fear,0.9510847384762228,Greed,Neutral,Hold,0.9510847384762228,0.0154071546079279,Good,Hold,0.0,1.1767287067574927,2.8525513984075697,Hold
2020-12-01,119.3503875732422,120.07979426970196,116.7147989337566,117.68734119570294,127728200,0.0308273065259923,113.10283432006835,0.0223069163927506,2.940487874747404,Fear,1.381961808760385,Greed,Neutral,Hold,1.381961808760385,0.0906252620102449,Good,Hold,0.0,1.1767287067574927,2.940487874747428,Hold
2020-12-02,119.70052337646484,119.98256156993128,117.5706530926482,118.66962336105756,89004200,0.0029336796498276,113.2899648030599,0.0222107800993902,2.949114324186115,Fear,0.1320835934937802,Greed,Neutral,Hold,0.1320835934937802,0.0784172236529718,Good,Hold,0.0,1.1767287067574927,2.949114324186139,Hold
2020-12-03,119.56434631347656,120.3812782400354,118.85438720785504,120.1284151780445,78967600,-0.0011376480164585,113.49326782226562,0.0221759272121841,2.945759270124895,Fear,-0.0513010349273442,Fear,Fear,Buy,-0.0513010349273442,0.0838285367893732,Good,Buy,0.0,1.1767287067574927,2.945759270124919,Hold
2020-12-04,118.8932876586914,119.4865390127896,118.18332856578574,119.23367595532766,78260400,-0.0056125314567083,113.71044743855796,0.0221162660747084,2.9292261035574287,Fear,-0.2537739163450673,Fear,Fear,Buy,-0.2537739163450673,0.0882462061731907,Good,Buy,-0.0056125314567083,1.1701242798748046,2.929226103557453,Buy
2020-12-07,120.35211181640624,121.14959622013072,118.89329833984377,118.95164850453536,86712000,0.0122700295907596,113.99923171997072,0.0221347094960652,2.965167794526104,Fear,0.5543343405044822,Greed,Neutral,Hold,0.5543343405044822,0.1150008732249819,Good,Hold,0.0122700295907596,1.1844817394137348,2.9651677945261286,Buy
2020-12-08,120.96480560302734,121.54833690448348,119.7102251767506,120.9550855226028,82225500,0.0050908436700782,114.3081158955892,0.0221329449409106,2.980263000223587,Fear,0.2300120333588446,Greed,Neutral,Hold,0.2300120333588446,0.1225478370302962,Good,Hold,0.0,1.1844817394137348,2.9802630002236117,Hold
2020-12-09,118.43620300292967,122.49170271232047,117.67762117756554,121.1106943933289,115089200,-0.0209036222353452,114.48255182902018,0.0224541669458709,2.9179647083049365,Fear,-0.930946237539628,Fear,Fear,Buy,-0.930946237539628,0.0729725900417019,Good,Buy,0.0,1.1844817394137348,2.917964708304961,Hold
2020-12-10,119.85609436035156,120.46880067316184,116.85094263147248,117.19133090530715,81312200,0.0119886598980782,114.87907307942707,0.0205969145314444,2.9529471947873995,Fear,0.5820609625667788,Greed,Neutral,Hold,0.5820609625667788,0.1538414442089752,Good,Hold,0.0119886598980782,1.1986820881430502,2.9529471947874244,Buy
2020-12-11,119.04888153076172,119.3892697803741,117.23995263864184,119.06832910792212,86939800,-0.0067348501041835,115.1153554280599,0.0196829671841545,2.933059538064937,Fear,-0.3421664041387671,Fear,Fear,Buy,-0.3421664041387671,0.0945796726283706,Good,Buy,0.0,1.1986820881430502,2.933059538064962,Hold
2020-12-14,118.43620300292967,119.96309415447033,118.20279492279666,119.23368741163418,79184500,-0.0051464450564679,115.54027531941732,0.0164104679774668,2.9179647083049365,Greed,-0.3136074524830419,Greed,Neutral,Hold,-0.3136074524830419,0.1526840270483659,Good,Hold,-0.0051464450564679,1.1925131366362498,2.917964708304962,Buy
2020-12-15,124.36871337890624,124.3881683811074,120.7216795566684,120.9259125603246,157243700,0.0500903459040291,116.16585795084636,0.0184122342737849,3.06412656987968,Fear,2.720492535517381,Greed,Neutral,Hold,2.720492535517381,0.2444004627602269,Good,Hold,0.0,1.1925131366362498,3.064126569879707,Hold
2020-12-16,124.30062866210938,124.84524997430788,123.08495079030278,123.91161767905837,98208600,-0.0005474424792788,116.73512547810871,0.0183514238951851,3.062449136833441,Fear,-0.0298310628322652,Fear,Fear,Buy,-0.0298310628322652,0.2242089630188777,Good,Buy,0.0,1.1925131366362498,3.0624491368334676,Hold
2020-12-17,125.1662139892578,126.02205611890447,124.52433239202284,125.36071951695374,94359800,0.006963644001362,117.18729298909506,0.0170744515136846,3.083774942394628,Greed,0.4078399821968438,Greed,Greed,Hold,0.4078399821968438,0.1863574013241139,Good,Hold,0.006963644001362,1.2008173735867322,3.0837749423946543,Buy
2020-12-18,123.18222045898438,125.55522622218948,122.65704668745984,125.419070883636,192541500,-0.015850871149971,117.44128875732422,0.01636422315045,3.034894423127221,Greed,-0.9686296137763872,Greed,Neutral,Hold,-0.9686296137763872,0.1104135265949341,Good,Hold,0.0,1.2008173735867322,3.0348944231272474,Hold
2020-12-21,124.70909118652344,124.78689634893868,120.06034032088816,121.5872313887212,121251600,0.0123952200394654,117.75055618286132,0.0164536576878789,3.072512607298429,Greed,0.7533413101572379,Greed,Greed,Hold,0.7533413101572379,0.1369626361494222,Good,Hold,0.0,1.2008173735867322,3.072512607298456,Hold
2020-12-22,128.2588348388672,130.71936474152162,126.09005564418584,127.9962443618792,168904800,0.0284641930958706,118.25497996012368,0.0165276757142538,3.159969199442069,Greed,1.7222139148895876,Greed,Greed,Hold,1.7222139148895876,0.219665683759832,Good,Hold,0.0,1.2008173735867322,3.1599691994420964,Hold
2020-12-23,127.36414337158205,128.79376686890285,127.18907804467862,128.53119113827395,88223700,-0.0069756712542193,118.7409268697103,0.0166040577436959,3.1379262931333023,Greed,-0.420118465130475,Greed,Neutral,Hold,-0.420118465130475,0.209478780721675,Good,Hold,0.0,1.2008173735867322,3.13792629313333,Hold
2020-12-24,128.34642028808594,129.79551379030826,127.5003131582361,127.7142736710426,54930100,0.0077123505132692,119.14550552368163,0.015872433673524,3.16212708059075,Greed,0.4858959043019207,Greed,Greed,Hold,0.4858959043019207,0.1877878251294616,Good,Hold,0.0,1.2008173735867322,3.1621270805907775,Hold
2020-12-28,132.93679809570312,133.56894460120503,129.8441061270866,130.31093707619408,124486200,0.0357655304862702,119.71217346191406,0.0168864050858857,3.27522223309308,Greed,2.118007373645465,Greed,Greed,Hold,2.118007373645465,0.2613157149744539,Good,Hold,0.0,1.2008173735867322,3.275222233093108,Hold
2020-12-29,131.16676330566406,134.979126993658,130.65131712079605,134.2594552546887,121047300,-0.0133148595076345,120.21821848551431,0.0171901217584161,3.231613109203164,Greed,-0.7745645839370328,Greed,Neutral,Hold,-0.7745645839370328,0.2349573533474391,Good,Hold,0.0,1.2008173735867322,3.231613109203192,Hold
2020-12-30,130.04837036132812,132.25604575507535,129.7371496715403,131.85729981121693,96452100,-0.00852649647022,120.6532694498698,0.0173233408412152,3.204058771434426,Greed,-0.4921970045139331,Greed,Neutral,Hold,-0.4921970045139331,0.2071040317643481,Good,Hold,0.0,1.2008173735867322,3.2040587714344544,Hold
2020-12-31,129.046630859375,131.04034539862676,128.10326370918978,130.39846396533886,99116600,-0.0077028224126906,121.08442993164064,0.0173264531558133,3.179378475718243,Greed,-0.4445700654035002,Greed,Neutral,Hold,-0.4445700654035002,0.2024455379842883,Good,Hold,0.0,1.2008173735867322,3.1793784757182713,Hold
2021-01-04,125.85669708251952,129.94137159533847,123.2794586166156,129.85384635373498,143301900,-0.0247192333159911,121.45334752400716,0.0178877475296867,3.1007866773771235,Fear,-1.381908665412836,Fear,Fear,Buy,-1.381908665412836,0.1717095100569125,Good,Buy,0.0,1.2008173735867322,3.100786677377151,Hold
2021-01-05,127.41275024414062,128.12271674575476,124.90358954867594,125.35096549709284,97664900,0.0123636897971417,121.85435892740884,0.0179627693563837,3.139123841983324,Fear,0.6882953041284712,Greed,Neutral,Hold,0.6882953041284712,0.1877006100069108,Good,Hold,0.0123636897971417,1.2156639070967772,3.139123841983352,Buy
2021-01-06,123.12386322021484,127.4516812419368,122.9099027104786,124.21311335164054,155088000,-0.0336613644686868,122.1545509338379,0.0190375246567693,3.033456650225979,Fear,-1.768158680058103,Fear,Fear,Buy,-1.768158680058103,0.143556061503063,Good,Buy,0.0,1.2156639070967772,3.033456650226006,Hold
2021-01-07,127.32527160644533,128.01578336133306,124.34929371374604,124.83556499921514,109578200,0.0341234288491743,122.70792922973632,0.018853478829768,3.13696859239702,Fear,1.809927449320196,Greed,Neutral,Hold,1.809927449320196,0.2484997934365664,Good,Hold,0.0341234288491743,1.2571465279351033,3.136968592397048,Buy
2021-01-08,128.4242401123047,128.98831654316814,126.65420563892413,128.79379617128217,105158200,0.0086311891739467,123.25514780680338,0.0188246038383111,3.164044361750728,Fear,0.4585057538571324,Greed,Neutral,Hold,0.4585057538571324,0.2461345466088618,Good,Hold,0.0,1.2571465279351033,3.1640443617507565,Hold
2021-01-11,125.43849182128906,126.595819441527,124.97167570919714,125.64273221772612,100384500,-0.0232491022598587,123.67496210734048,0.0194945319497144,3.090483170829656,Fear,-1.1925960735979253,Fear,Fear,Buy,-1.1925960735979253,0.1950442387411743,Good,Buy,0.0,1.2571465279351033,3.090483170829684,Hold
